Lp.Nazwisko i imię posła Klub/kołoGłosowania, w których poseł wziął udział;
liczbaprocent
47.;Soboń Artur;PiS;5226;99.17;;
48.;Sellin Jarosław;PiS;5225;99.15;;
49.;Borys-Szopa Bożena;PiS;5224;99.13;;
50.;Duda Elżbieta;PiS;5224;99.13;;
51.;Rusecka Urszula;PiS;5224;99.13;;
52.;Wójcik Michał;PiS;5224;99.13;;
53.;Czerwińska Anita;PiS;5222;99.09;;
54.;Kozłowski Jerzy;Kukiz15;5222;99.09;;
55.;Piotrowicz Stanisław;PiS;5221;99.07;;
56.;Materna Jerzy;PiS;5220;99.05;;
57.;Leśniak Józef;PiS;5219;99.03;;
58.;Rzońca Bogdan;PiS;5219;99.03;;
59.;Skurkiewicz Wojciech;PiS;5219;99.03;;
60.;Weber Rafał;PiS;5219;99.03;;
61.;Brynkus Józef;Kukiz15;5218;99.01;;
62.;Sprawka Lech;PiS;5218;99.01;;
63.;Czech Anna;PiS;5217;98.99;;
64.;Horała Marcin;PiS;5216;98.98;;
65.;Golińska Małgorzata;PiS;5214;98.94;;
66.;Olszówka Piotr;PiS;5214;98.94;;
67.;Czernow Zofia;PO;5213;98.92;;
68.;Schreiber Łukasz;PiS;5212;98.90;;
69.;Gwiazdowski Kazimierz;PiS;5211;98.88;;
70.;Babalski Zbigniew;PiS;5208;98.82;;
71.;Kilian Jan;PiS;5207;98.80;;
72.;Lipiec Krzysztof;PiS;5207;98.80;;
73.;Paul Jerzy;PiS;5206;98.79;;
74.;Zuba Maria;PiS;5206;98.79;;
75.;Matusiewicz Andrzej;PiS;5205;98.77;;
76.;Zubowski Wojciech;PiS;5205;98.77;;
77.;Klawiter Jan;niez.;5204;98.75;;
78.;Kozanecka Ewa;PiS;5204;98.75;;
79.;Milczanowska Anna;PiS;5204;98.75;;
80.;Dziuba Tadeusz;PiS;5201;98.69;;
81.;Filipiak Ewa;PiS;5200;98.67;;
82.;Wojciechowski Grzegorz;PiS;5200;98.67;;
83.;Szydełko Halina;PiS;5199;98.65;;
84.;Dobrzyński Leszek;PiS;5198;98.63;;
85.;Bubula Barbara;PiS;5197;98.61;;
86.;Krupka Anna;PiS;5197;98.61;;
87.;Michałek Iwona;PiS;5197;98.61;;
88.;Wassermann Małgorzata;PiS;5196;98.60;;
89.;Matuszewski Marek;PiS;5195;98.58;;
90.;Uściński Piotr;PiS;5195;98.58;;
91.;Zasada Artur;PiS;5195;98.58;;
92.;Latos Tomasz;PiS;5193;98.54;;
93.;Mazurek Beata;PiS;5191;98.50;;
94.;Sobecka Anna Elżbieta;PiS;5191;98.50;;
95.;Kwiecień Anna;PiS;5190;98.48;;
96.;Ławniczak Tomasz;PiS;5188;98.44;;
97.;Sasin Jacek;PiS;5185;98.39;;
98.;Borowiec Agata;PiS;5184;98.37;;
99.;Gawron Andrzej;PiS;5181;98.31;;
100.;Szymańska Ewa;PiS;5181;98.31;;
101.;Bąk Dariusz;PiS;5180;98.29;;
102.;Krajewski Wiesław;PiS;5180;98.29;;
103.;Pępek Małgorzata;PO;5177;98.24;;
104.;Dunin Artur;PO;5176;98.22;;
105.;Kopcińska Joanna;PiS;5176;98.22;;
106.;Kuchciński Marek;PiS;5176;98.22;;
107.;Dolata Zbigniew;PiS;5168;98.06;;
108.;Mrzygłocka Izabela Katarzyna;PO;5168;98.06;;
109.;Czarnecki Witold;PiS;5167;98.05;;
110.;Piontkowski Dariusz;PiS;5165;98.01;;
111.;Uruski Piotr;PiS;5161;97.93;;
112.;Tomaszewska Ewa;PiS;5159;97.89;;
113.;Kurzępa Jacek;PiS;5158;97.87;;
114.;Chmielowiec Zbigniew;PiS;5157;97.86;;
115.;Bielecki Jerzy;PiS;5155;97.82;;
116.;Murdzek Wojciech;PiS;5153;97.78;;
117.;Stawiarski Jarosław;PiS;5153;97.78;;
118.;Buda Waldemar;PiS;5151;97.74;;
119.;Suski Marek;PiS;5151;97.74;;
120.;Jach Michał;PiS;5150;97.72;;
121.;Konwiński Zbigniew;PO;5149;97.70;;
122.;Grabarczyk Cezary;PO;5143;97.59;;
123.;Małecki Maciej;PiS;5143;97.59;;
124.;Błaszczak Mariusz;PiS;5141;97.55;;
125.;Czartoryski Arkadiusz;PiS;5141;97.55;;
126.;Bartuś Barbara;PiS;5138;97.50;;
127.;Wąsik Maciej;PiS;5138;97.50;;
128.;Małecki Jerzy;PiS;5137;97.48;;
129.;Ostrowski Krzysztof;PiS;5136;97.46;;
130.;Paluch Anna;PiS;5136;97.46;;
131.;Czabański Krzysztof;PiS;5135;97.44;;
132.;Matuszny Kazimierz;PiS;5135;97.44;;
133.;Bańkowski Paweł;PO;5133;97.40;;
134.;Duda Jan;PiS;5133;97.40;;
135.;Cichoń Janusz;PO;5127;97.29;;
136.;Szlachta Andrzej;PiS;5126;97.27;;
137.;Suchoń Mirosław;N;5125;97.25;;
138.;Smoliński Kazimierz;PiS;5124;97.23;;
139.;Szczurek-Żelazko Józefa;PiS;5123;97.21;;
140.;Arndt Paweł;PO;5121;97.17;;
141.;Osuch Jacek;PiS;5119;97.13;;
142.;Polaczek Jerzy;PiS;5119;97.13;;
143.;Janik Grzegorz;PiS;5117;97.10;;
144.;Siemoniak Tomasz;PO;5116;97.08;;
145.;Święcicki Marcin;PO;5116;97.08;;
146.;Burzyńska Lidia;PiS;5114;97.04;;
147.;Mosiński Jan;PiS;5114;97.04;;
148.;Plocke Kazimierz;PO;5110;96.96;;
149.;Rutkowska Dorota;PO;5110;96.96;;
150.;Szynkowski vel Sęk Szymon;PiS;5110;96.96;;
151.;Augustyn Urszula;PO;5107;96.91;;
152.;Ruszczyk Leszek;PO;5106;96.89;;
153.;Sobierajski Czesław;PiS;5106;96.89;;
154.;Świat Jacek;PiS;5101;96.79;;
155.;Gapińska Elżbieta;PO;5097;96.72;;
156.;Siarka Edward;PiS;5097;96.72;;
157.;Terlecki Ryszard;PiS;5096;96.70;;
158.;Nowak Tomasz Piotr;PO;5094;96.66;;
159.;Arent Iwona;PiS;5092;96.62;;
160.;Pięta Stanisław;PiS;5092;96.62;;
161.;Ast Marek;PiS;5090;96.58;;
162.;Telus Robert;PiS;5090;96.58;;
163.;Wojtkiewicz Michał;PiS;5089;96.57;;
164.;Maciejewski Krzysztof;PiS;5085;96.49;;
165.;Kropiwnicki Robert;PO;5083;96.45;;
166.;Stasiński Michał;PO;5081;96.41;;
167.;Maciejewski Andrzej;Kukiz15;5079;96.38;;
168.;Urbaniak Jarosław;PO;5078;96.36;;
169.;Woźniak Grzegorz Adam;PiS;5078;96.36;;
170.;Zagórski Marek;PiS;5076;96.32;;
171.;Smirnow Andrzej;PiS;5072;96.24;;
172.;Biernat Zbigniew;PiS;5070;96.20;;
173.;Szewczak Jan;PiS;5069;96.19;;
174.;Marchewka Arkadiusz;PO;5067;96.15;;
175.;Masłowska Gabriela;PiS;5063;96.07;;
176.;Raniewicz Grzegorz;PO;5063;96.07;;
177.;Szramka Paweł;Kukiz15;5060;96.02;;
178.;Kossakowski Wojciech;PiS;5059;96.00;;
179.;Tokarska Genowefa;PSL-UED;5057;95.96;;
180.;Zawiślak Sławomir;PiS;5056;95.94;;
181.;Zyska Ireneusz;WiS;5056;95.94;;
182.;Duda Antoni;PiS;5054;95.90;;
183.;Wilk Wojciech;PO;5054;95.90;;
184.;Hałas Teresa;PiS;5053;95.88;;
185.;Pyzik Piotr;PiS;5053;95.88;;
186.;Wróblewski Bartłomiej;PiS;5052;95.86;;
187.;Arciszewska-Mielewczyk Dorota;PiS;5049;95.81;;
188.;Glenc Teresa;PiS;5048;95.79;;
189.;Suski Paweł;PO;5045;95.73;;
190.;Biernacki Marek;PO;5044;95.71;;
191.;Sowa Marek;N;5043;95.69;;
192.;Lenartowicz Gabriela;PO;5042;95.67;;
193.;Czerwiński Andrzej;PO;5041;95.65;;
194.;Mężydło Antoni;PO;5041;95.65;;
195.;Mrówczyński Aleksander;PiS;5040;95.64;;
196.;Rząsa Marek;PO;5040;95.64;;
197.;Siarkowska Anna Maria;PiS;5040;95.64;;
198.;Szefernaker Paweł;PiS;5039;95.62;;
199.;Śniadek Janusz;PiS;5038;95.60;;
200.;Frydrych Joanna;PO;5036;95.56;;
201.;Rzepecki Łukasz;Kukiz15;5035;95.54;;
202.;Schmidt-Rodziewicz Anna;PiS;5035;95.54;;
203.;Kobylarz Andrzej;Kukiz15;5034;95.52;;
204.;Rafalska Elżbieta;PiS;5033;95.50;;
205.;Rosa Monika;N;5030;95.45;;
206.;Drozd Ewa;PO;5026;95.37;;
207.;Kownacki Bartosz;PiS;5026;95.37;;
208.;Abramowicz Adam;PiS;5021;95.28;;
209.;Bogucki Jacek;PiS;5021;95.28;;
210.;Tobiszowski Grzegorz;PiS;5021;95.28;;
211.;Krasulski Leonard;PiS;5019;95.24;;
212.;Neumann Sławomir;PO;5018;95.22;;
213.;Czochara Katarzyna;PiS;5017;97.42;ślubowała 09-12-2015;
214.;Gelert Elżbieta;PO;5017;95.20;;
215.;Romecki Stefan;Kukiz15;5015;95.16;;
216.;Grupiński Rafał;PO;5013;95.12;;
217.;Rutnicki Jakub;PO;5008;95.03;;
218.;Szczerba Michał;PO;5006;94.99;;
219.;Bejda Paweł;PSL-UED;5005;94.97;;
220.;Babiarz Piotr Łukasz;niez.;5004;94.95;;
221.;Wargocka Teresa;PiS;5004;94.95;;
222.;Kubów Krzysztof;PiS;5003;94.93;;
223.;Zalewska Anna;PiS;5003;94.93;;
224.;Masłowski Maciej;Kukiz15;4995;94.78;;
225.;Miazga Mieczysław;PiS;4995;94.78;;
226.;Żalek Jacek;PiS;4995;94.78;;
227.;Pawłowicz Krystyna;PiS;4993;94.74;;
228.;Głębocki Konrad;PiS;4990;94.69;;
229.;Kosecki Roman Jacek;PO;4990;94.69;;
230.;Witek Elżbieta;PiS;4989;94.67;;
231.;Parda Błażej;Kukiz15;4988;94.65;;
232.;Schreiber Grzegorz;PiS;4987;94.63;;
233.;Kierwiński Marcin;PO;4986;94.61;;
234.;Gawlik Zdzisław;PO;4985;94.59;;
235.;Jaskóła Tomasz;Kukiz15;4983;94.55;;
236.;Aziewicz Tadeusz;PO;4982;94.54;;
237.;Strzałkowski Stefan;PiS;4975;96.60;ślubował 09-12-2015;
238.;Sosnowski Zbigniew;PSL-UED;4975;94.40;;
239.;Zaremba Krzysztof;PiS;4975;94.40;;
240.;Tyszkiewicz Robert;PO;4974;94.38;;
241.;Gadowski Krzysztof;PO;4972;94.35;;
242.;Kostuś Tomasz;PO;4970;94.31;;
243.;Sośnierz Andrzej;PiS;4970;94.31;;
244.;Hanajczyk Agnieszka;PO;4968;94.27;;
245.;Stachowiak-Różecka Mirosława;PiS;4966;94.23;;
246.;Szłapka Adam;N;4966;94.23;;
247.;Gosiewska Małgorzata;PiS;4965;94.21;;
248.;Mroczek Czesław;PO;4964;94.19;;
249.;Ścigaj Agnieszka;Kukiz15;4964;94.19;;
250.;Kasprzak Mieczysław;PSL-UED;4961;94.14;;
251.;Skowrońska Krystyna;PO;4961;94.14;;
252.;Nykiel Mirosława;PO;4960;94.12;;
253.;Gierada Artur;PO;4959;94.10;;
254.;Halicki Andrzej;PO;4959;94.10;;
255.;Jachnik Jerzy;Kukiz15;4952;93.97;;
256.;Kosiniak-Kamysz Władysław;PSL-UED;4951;93.95;;
257.;Ardanowski Jan Krzysztof;PiS;4950;93.93;;
258.;Hok Marek;PO;4950;93.93;;
259.;Nykiel Włodzimierz;PO;4949;93.91;;
260.;Dworczyk Michał;PiS;4947;93.87;;
261.;Hennig-Kloska Paulina;N;4947;93.87;;
262.;Hibner Jolanta;PO;4947;93.87;;
263.;Cymański Tadeusz;PiS;4943;93.80;;
264.;Mateusiak-Pielucha Beata;PiS;4941;93.76;;
265.;Tomczyk Cezary;PO;4938;93.70;;
266.;Zbonikowski Łukasz;PiS;4938;93.70;;
267.;Mularczyk Arkadiusz;PiS;4937;93.68;;
268.;Leszczyna Izabela;PO;4936;93.66;;
269.;Wypych Małgorzata;PiS;4934;93.62;;
270.;Kruk Elżbieta;PiS;4932;93.59;;
271.;Kołodziej Ewa;PO;4925;95.63;ślubowała 09-12-2015;
272.;Rzymkowski Tomasz;Kukiz15;4922;93.40;;
273.;Lisiecki Paweł;PiS;4921;93.38;;
274.;Olejniczak Waldemar;PiS;4918;96.56;ślubował 22-12-2015;
275.;Kowalczyk Henryk;PiS;4918;93.32;;
276.;Milewski Daniel;PiS;4914;93.24;;
277.;Młyńczak Aldona;PO;4913;93.23;;
278.;Szarama Wojciech;PiS;4910;93.17;;
279.;Bernacki Włodzimierz;PiS;4904;93.06;;
280.;Lamczyk Stanisław;PO;4904;93.06;;
281.;Kempa Beata;PiS;4902;93.02;;
282.;Śledzińska-Katarasińska Iwona;PO;4902;93.02;;
283.;Brejza Krzysztof;PO;4901;93.00;;
284.;Lieder Ewa;N;4897;92.92;;
285.;Michałkiewicz Krzysztof;PiS;4896;92.90;;
286.;Liroy-Marzec Piotr;niez.;4895;92.88;;
287.;Wielichowska Monika;PO;4887;92.73;;
288.;Stępień Elżbieta;N;4882;92.64;;
289.;Sachajko Jarosław;Kukiz15;4881;92.62;;
290.;Tchórzewski Krzysztof;PiS;4879;92.58;;
291.;Kotowski Kazimierz;PSL-UED;4878;92.56;;
292.;Brudziński Joachim;PiS;4877;92.54;;
293.;Głogowski Tomasz;PO;4877;92.54;;
294.;Wilczyński Ryszard;PO;4874;92.49;;
295.;Jędrysek Mariusz Orion;PiS;4869;92.39;;
296.;Naimski Piotr;PiS;4861;92.24;;
297.;Opioła Marek;PiS;4853;92.09;;
298.;Cieślak Michał;PiS;4850;92.03;;
299.;Niemczyk Małgorzata;PO;4849;92.01;;
300.;Hrynkiewicz Józefa;PiS;4846;91.95;;
301.;Protas Jacek;PO;4841;91.86;;
302.;Janyska Maria Małgorzata;PO;4833;91.71;;
303.;Wójcik Marek;PO;4832;91.69;;
304.;Zielińska Elżbieta;Kukiz15;4831;91.67;;
305.;Krząkała Marek;PO;4830;91.65;;
306.;Grabowski Paweł;Kukiz15;4829;91.63;;
307.;Kidawa-Błońska Małgorzata;PO;4828;91.61;;
308.;Borowczak Jerzy;PO;4827;91.59;;
309.;Kopacz Ewa;PO;4827;91.59;;
310.;Golbik Marta;PO;4826;91.57;;
311.;Sibińska Krystyna;PO;4823;91.52;;
312.;Wasilewska Anna;PO;4819;91.44;;
313.;Ziemniak Wojciech;PO;4817;91.40;;
314.;Sonik Bogusław;PO;4816;91.39;;
315.;Myrcha Arkadiusz;PO;4814;91.35;;
316.;Giżyński Szymon;PiS;4811;91.29;;
317.;Truskolaski Krzysztof;N;4811;91.29;;
318.;Arłukowicz Bartosz;PO;4806;91.20;;
319.;Jarubas Krystian;PSL-UED;4804;91.16;;
320.;Pampuch Mirosław;N;4804;91.16;;
321.;Jaros Michał;N;4803;91.14;;
322.;Kaczorowska Alicja;PiS;4801;93.22;ślubowała 09-12-2015;
323.;Łopata Jan;PSL-UED;4801;91.10;;
324.;Ziółkowski Szymon;PO;4800;91.08;;
325.;Galla Ryszard;niez.;4799;91.06;;
326.;Gryglas Zbigniew;PiS;4799;91.06;;
327.;Kloc Izabela;PiS;4795;90.99;;
328.;Schetyna Grzegorz;PO;4793;90.95;;
329.;Fabisiak Joanna;PO;4792;90.93;;
330.;Mucha Joanna;PO;4788;90.85;;
331.;Piechota Sławomir Jan;PO;4787;90.83;;
332.;Cyrański Adam;niez.;4786;90.82;;
333.;Trzaskowski Rafał;PO;4784;90.78;;
334.;Nemś Anna;PO;4773;90.57;;
335.;Szumilas Krystyna;PO;4769;90.49;;
336.;Król Wojciech;PO;4768;90.47;;
337.;Lassota Józef;PO;4766;90.44;;
338.;Kochan Magdalena;PO;4763;90.38;;
339.;Niedziela Dorota;PO;4762;90.36;;
340.;Witczak Mariusz;PO;4761;90.34;;
341.;Mieszkowski Krzysztof;N;4757;90.27;;
342.;Kluzik-Rostkowska Joanna;PO;4755;90.23;;
343.;Lubnauer Katarzyna;N;4752;90.17;;
344.;Macierewicz Antoni;PiS;4746;90.06;;
345.;Skutecki Paweł;Kukiz15;4744;90.02;;
346.;Grabiec Jan;PO;4742;89.98;;
347.;Adamczyk Andrzej;PiS;4740;89.94;;
348.;Kołacz-Leszczyńska Agnieszka;PO;4728;89.72;;
349.;Józwiak Bartosz;Kukiz15;4726;89.68;;
350.;Obrycki Norbert;PO;4721;89.58;;
351.;Zembaczyński Witold;N;4717;89.51;;
352.;Henczyca Bożena;PO;4716;89.49;;
353.;Kucharski Tomasz;PO;4715;89.47;;
354.;Sanocki Janusz;niez.;4715;89.47;;
355.;Gowin Jarosław;PiS;4711;89.39;;
356.;Szymański Tomasz;PO;4708;89.34;;
357.;Żmijan Stanisław;PO;4707;89.32;;
358.;Raś Ireneusz;PO;4700;89.18;;
359.;Szczypińska Jolanta;PiS;4700;89.18;;
360.;Dzikowski Waldy;PO;4698;89.15;;
361.;Gliński Piotr;PiS;4696;89.11;;
362.;Porwich Jarosław;WiS;4693;89.05;;
363.;Furgo Grzegorz;PO;4687;88.94;;
364.;Papke Paweł;PO;4686;88.92;;
365.;Tarczyński Dominik;PiS;4680;88.80;;
366.;Radziszewska Elżbieta;PO;4679;88.79;;
367.;Pietraszewska Danuta;PO;4677;88.75;;
368.;Kamiński Mariusz;PiS;4668;88.58;;
369.;Miller Rajmund;PO;4667;88.56;;
370.;Korol Adam;PO;4666;88.54;;
371.;Baszko Mieczysław Kazimierz;PiS;4665;88.52;;
372.;Okła-Drewnowicz Marzena;PO;4664;88.50;;
373.;Scheuring-Wielgus Joanna;niez.;4659;88.41;;
374.;Pudłowski Paweł;N;4651;88.25;;
375.;Niesiołowski Stefan;PSL-UED;4645;88.14;;
376.;Chrobak Barbara;Kukiz15;4644;88.12;;
377.;Gasiuk-Pihowicz Kamila;N;4642;88.08;;
378.;Malik Ewa;PiS;4642;88.08;;
379.;Chmiel Małgorzata;PO;4638;88.01;;
380.;Kaczyński Jarosław;PiS;4633;87.91;;
381.;Apel Piotr;Kukiz15;4621;87.69;;
382.;Dziedziczak Jan;PiS;4615;87.57;;
383.;Kobyliński Paweł;N;4608;87.44;;
384.;Andruszkiewicz Adam;WiS;4603;87.34;;
385.;Tyszka Stanisław;Kukiz15;4603;87.34;;
386.;Karpiński Włodzimierz;PO;4585;87.00;;
387.;Możdżanowska Andżelika;PiS;4577;86.85;;
388.;Nitras Sławomir;PO;4569;86.70;;
389.;Sitarski Krzysztof;Kukiz15;4546;86.26;;
390.;Białkowska Anna;PO;4539;86.13;;
391.;Budka Borys;PO;4531;85.98;;
392.;Czarnecki Przemysław;PiS;4520;85.77;;
393.;Cieśliński Piotr;PO;4516;85.69;;
394.;Schmidt Joanna;niez.;4516;85.69;;
395.;Chruszcz Sylwester;WiS;4515;85.67;;
396.;Olszewski Paweł;PO;4513;85.64;;
397.;Gądek Lidia;PO;4495;85.29;;
398.;Jaki Patryk;PiS;4494;85.28;;
399.;Szyszko Jan;PiS;4492;85.24;;
400.;Wilk Jerzy;PiS;4490;85.20;;
401.;Meysztowicz Jerzy;N;4476;84.93;;
402.;Paszyk Krzysztof;PSL-UED;4471;84.84;;
403.;Winnicki Robert;niez.;4468;84.78;;
404.;Lenz Tomasz;PO;4463;84.69;;
405.;Falfus Jacek;PiS;4449;84.42;;
406.;Pomaska Agnieszka;PO;4449;84.42;;
407.;Morawiecki Kornel;WiS;4432;84.10;;
408.;Tomczak Jacek;PO;4429;84.04;;
409.;Protasiewicz Jacek;PSL-UED;4421;83.89;;
410.;Ruciński Marek;N;4421;83.89;;
411.;Chybicka Alicja;PO;4420;83.87;;
412.;Ołdakowski Adam;PiS;4417;83.81;;
413.;Sawicki Marek;PSL-UED;4378;83.07;;
414.;Gajewska Kinga;PO;4372;82.96;;
415.;Misiło Piotr;N;4370;82.92;;
416.;Augustynowska Joanna;PO;4359;82.71;;
417.;Cimoszewicz Tomasz;PO;4356;82.66;;
418.;Ziobro Zbigniew;PiS;4348;82.63;ślubował 13-11-2015;
419.;Jakubiak Marek;Kukiz15;4340;82.35;;
420.;Stawiarski Bartłomiej;PiS;4337;99.04;ślubował 30-03-2016;
421.;Kaczmarczyk Norbert;Kukiz15;4329;82.14;;
422.;Kłopotek Eugeniusz;PSL-UED;4306;81.71;;
423.;Długi Grzegorz;Kukiz15;4301;81.61;;
424.;Kukiz Paweł;Kukiz15;4300;81.59;;
425.;Gawłowski Stanisław;PO;4297;81.54;;
426.;Małecka-Libera Beata;PO;4292;81.44;;
427.;Dolniak Barbara;N;4287;81.35;;
428.;Zgorzelski Piotr;PSL-UED;4285;81.31;;
429.;Piotrowska Teresa;PO;4270;81.02;;
430.;Ajchler Zbigniew;PO;4230;80.27;;
431.;Rozpondek Halina;PO;4228;80.23;;
432.;Waszczykowski Witold;PiS;4218;80.04;;
433.;Osos Katarzyna;PO;4175;79.40;ślubowała 16-11-2015;
434.;Petru Ryszard;N;4172;79.17;;
435.;Huskowski Stanisław;PSL-UED;4164;79.01;;
436.;Kulesza Jakub;Kukiz15;4150;78.75;;
437.;Maliszewski Mirosław;PSL-UED;4150;78.75;;
438.;Kamińska Bożena;PO;4131;78.39;;
439.;Błeńska Magdalena;niez.;4129;78.35;;
440.;Melak Andrzej;PiS;4128;97.31;ślubował 12-04-2016;
441.;Szydłowska Bożena;PO;4125;78.27;;
442.;Szydło Beata;PiS;4091;77.63;;
443.;Lubczyk Radosław;N;4087;77.55;;
444.;Munyama Killion;PO;4040;76.66;;
445.;Jurgiel Krzysztof;PiS;4037;76.60;;
446.;Pawłowicz Zbigniew;PO;4004;75.98;;
447.;Kamiński Michał;PSL-UED;3958;75.10;;
448.;Krzywonos-Strycharska Henryka;PO;3930;74.57;;
449.;Bukiewicz Bożenna;PO;3850;73.06;;
450.;Korzeniowski Leszek;PO;3842;72.90;;
451.;Zembala Marian;PO;3759;71.33;;
452.;Lipiński Adam;PiS;3750;71.16;;
453.;Mordak Robert;Kukiz15;3703;70.27;;
454.;Wróblewska Kornelia;N;3552;67.40;;
455.;Piechowiak Grzegorz;PiS;3500;98.67;ślubował 19-07-2016;
456.;Pasławska Urszula;PSL-UED;3490;66.22;;
457.;Wilk Jacek;niez.;3384;64.21;;
458.;Łapiński Krzysztof;brak;2861;96.23;mandat wygasł 11-05-2017;
459.;Raczak Grzegorz;PiS;2855;72.17;ślubował 08-06-2016;
460.;Wójcikowski Rafał;Kukiz15;2516;97.52;mandat wygasł 19-01-2017;
461.;Janowska Małgorzata;PiS;2326;87.38;ślubowała 08-02-2017;
462.;Kubiak Marta;PiS;2232;99.69;ślubowała 24-05-2017;
463.;Kraczkowski Maks;PiS;1500;92.82;mandat wygasł 30-06-2016;
464.;Jaworski Andrzej;PiS;1163;95.41;mandat wygasł 14-05-2016;
465.;Żyżyński Jerzy;PiS;817;91.69;mandat wygasł 18-03-2016;
466.;Górski Artur;PiS;313;30.45;mandat wygasł 01-04-2016;
467.;Jasiński Wojciech;PiS;130;98.48;mandat wygasł 15-12-2015;
468.;Pszczółkowski Piotr;PiS;119;99.17;mandat wygasł 01-12-2015;
469.;Hoc Czesław;PiS;107;100.00;mandat wygasł 26-11-2015;
470.;Kłosowski Sławomir;PiS;106;99.07;mandat wygasł 26-11-2015;
471.;Tomczykiewicz Tomasz;PO;8;7.48;mandat wygasł 28-11-2015;
