Lp.Nazwisko i imię posłaKlub/kołoLiczbainterpelacji, którym nadanobiegLiczbainterpelacji, którymnie nadanobiegu
344.;Krajewski Wiesław;PiS;8;1;;
345.;Krynicka Bernadeta;PiS;8;;;
346.;Kubiak Marta;PiS;8;;ślubowała 24-05-2017;
347.;Kubów Krzysztof;PiS;8;;;
348.;Mularczyk Arkadiusz;PiS;8;;;
349.;Polak Piotr;PiS;8;;;
350.;Zaremba Krzysztof;PiS;8;;;
351.;Giżyński Szymon;PiS;7;;;
352.;Kłopotek Eugeniusz;PSL-UED;7;;;
353.;Możdżanowska Andżelika;PiS;7;;;
354.;Olszówka Piotr;PiS;7;;;
355.;Suski Paweł;PO;7;;;
356.;Głogowski Tomasz;PO;6;;;
357.;Golińska Małgorzata;PiS;6;;;
358.;Kruk Elżbieta;PiS;6;;;
359.;Rusecka Urszula;PiS;6;;;
360.;Tokarska Genowefa;PSL-UED;6;;;
361.;Wojtkiewicz Michał;PiS;6;;;
362.;Bejda Paweł;PSL-UED;5;;;
363.;Brudziński Joachim;PiS;5;;;
364.;Cicholska Anna;PiS;5;;;
365.;Cymański Tadeusz;PiS;5;;;
366.;Czech Anna;PiS;5;;;
367.;Czerwińska Anita;PiS;5;;;
368.;Galemba Leszek;PiS;5;;;
369.;Kubiak Dariusz;PiS;5;;;
370.;Kucharski Tomasz;PO;5;;;
371.;Mordak Robert;Kukiz15;5;;;
372.;Sawicki Marek;PSL-UED;5;;;
373.;Tułajew Sylwester;PiS;5;;;
374.;Uściński Piotr;PiS;5;;;
375.;Babalski Zbigniew;PiS;4;;;
376.;Dobrzyński Leszek;PiS;4;;;
377.;Kamiński Michał;PSL-UED;4;;;
378.;Kopacz Ewa;PO;4;;;
379.;Munyama Killion;PO;4;1;;
380.;Świat Jacek;PiS;4;;;
381.;Wójcik Michał;PiS;4;;;
382.;Dolata Zbigniew;PiS;3;;;
383.;Kilian Jan;PiS;3;;;
384.;Kownacki Bartosz;PiS;3;;;
385.;Lichocka Joanna;PiS;3;;;
386.;Suski Marek;PiS;3;;;
387.;Tobiszowski Grzegorz;PiS;3;;;
388.;Tomaszewska Ewa;PiS;3;;;
389.;Ardanowski Jan Krzysztof;PiS;2;;;
390.;Bernacki Włodzimierz;PiS;2;;;
391.;Filipiak Ewa;PiS;2;;;
392.;Gowin Jarosław;PiS;2;1;;
393.;Jach Michał;PiS;2;;;
394.;Jaworski Andrzej;PiS;2;;mandat wygasł 14-05-2016;
395.;Kołakowski Lech;PiS;2;;;
396.;Kotowski Kazimierz;PSL-UED;2;;;
397.;Kuchciński Marek;PiS;2;;;
398.;Lipiński Adam;PiS;2;;;
399.;Maliszewski Mirosław;PSL-UED;2;;;
400.;Materna Jerzy;PiS;2;1;;
401.;Matusiak Grzegorz;PiS;2;;;
402.;Mężydło Antoni;PO;2;;;
403.;Naimski Piotr;PiS;2;;;
404.;Raczak Grzegorz;PiS;2;;ślubował 08-06-2016;
405.;Sprawka Lech;PiS;2;;;
406.;Tarczyński Dominik;PiS;2;;;
407.;Zagórski Marek;PiS;2;;;
408.;Ziemniak Wojciech;PO;2;;;
409.;Żyżyński Jerzy;PiS;2;;mandat wygasł 18-03-2016;
410.;Czabański Krzysztof;PiS;1;;;
411.;Kaczorowska Alicja;PiS;1;;ślubowała 09-12-2015;
412.;Kołakowski Robert;PiS;1;;;
413.;Leśniak Józef;PiS;1;;;
414.;Mazurek Beata;PiS;1;;;
415.;Michałkiewicz Krzysztof;PiS;1;;;
416.;Paluch Anna;PiS;1;;;
417.;Sośnierz Andrzej;PiS;1;;;
418.;Strzałkowski Stefan;PiS;1;;ślubował 09-12-2015;
419.;Szwed Stanisław;PiS;1;;;
420.;Telus Robert;PiS;1;;;
421.;Wargocka Teresa;PiS;1;;;
