136.;Kowalczyk Henryk;PiS;61(43);;
137.;Strzaliński Marek;SLD;61;;
138.;Szmajdziński Jerzy;SLD;61;;
139.;Wiśniewski Sylwester;Samoobrona;61;;
140.;Dorn Ludwik;PiS;60(42);;
141.;Kuchciński Marek;PiS;60;;
142.;Ostrowski Artur;SLD;60;;
143.;Pięta Stanisław;PiS;60;;
144.;Skwierczyński Grzegorz;Samoobrona;60;;
145.;Lipiński Dariusz;PO;58;;
146.;Mazurek Beata;PiS;58;;
147.;Pałys Andrzej;PSL;58;;
148.;Sawicka Beata Dorota;PO;58;;
149.;Sobecka Anna;RLN;58;;
150.;Szymanek-Deresz Jolanta;SLD;58;;
151.;Urbaniak Jarosław;PO;58;;
152.;Wenderlich Jerzy;SLD;58;;
153.;Masłowska Mirosława;PiS;57;;
154.;Ozga Krystyna;PSL;57;;
155.;Paduch Marzena;Samoobrona;57;;
156.;Tobiszowski Grzegorz;PiS;57;;
157.;Gintowt-Dziewałtowski Witold;SLD;56;;
158.;Sadurska Małgorzata;PiS;56(1);;
159.;Markowiak Andrzej;PO;55;;
160.;Mężydło Antoni;niez.;55;;
161.;Strąk Robert;LPR;55;;
162.;Klim Józef Piotr;PO;54;;
163.;Mańka Andrzej;LPR;54;;
164.;Murzyn Leszek;LPR;54;;
165.;Gut Alina;Samoobrona;53;;
166.;Jarmuziewicz Tadeusz;PO;53;;
167.;Plocke Kazimierz;PO;53;;
168.;Pomajda Wojciech;SLD;53;;
169.;Szumilas Krystyna;PO;53;;
170.;Ziemniak Wojciech;PO;53;;
171.;Jazłowiecka Danuta;PO;52;;
172.;Lysko Alojzy;PiS;52;;
173.;Pawłowski Szymon;LPR;52;;
174.;Szejnfeld Adam;PO;52;;
175.;Dera Andrzej Mikołaj;PiS;51;;
176.;Kowal Paweł;PiS;51(25);;
177.;Tomczak Jacek;PiS;51;;
178.;Arndt Paweł;PO;50;;
179.;Bosak Krzysztof;LPR;50;;
180.;Bubula Barbara;PiS;50;mandat wygasł 26-09-2007;
181.;Kłeczek Dariusz Antoni;Prawica;50;;
182.;Kopacz Ewa;PO;50;;
183.;Olejniczak Wojciech;SLD;50;;
184.;Mikuła Krzysztof;PiS;49;;
185.;Rutnicki Jakub;PO;49;;
186.;Szulc Jakub;PO;49;;
187.;Szyga Krzysztof;RLN;49;;
188.;Wasilewska-Kita Regina;Samoobrona;49;;
189.;Włodkowski Zbigniew;PSL;49;;
190.;Żaczek Jarosław;PiS;49(2);;
191.;Poncyljusz Paweł;PiS;48(31);;
192.;Prządka Stanisława;SLD;48;;
193.;Siarka Edward;PiS;48;;
194.;Szarama Wojciech Piotr;PiS;48;;
195.;Gołojuch Kazimierz;PiS;47;;
196.;Grzegorek Krzysztof;PO;47;;
197.;Kochanowski Jan;SLD;47;;
198.;Puza Adam;PiS;47;mandat wygasł 12-11-2006;
199.;Wiśniewska Lucyna;Prawica;47;;
200.;Kochan Magdalena;PO;46;;
201.;Rogacki Adam;PiS;46;;
202.;Dolata Zbigniew;PiS;45;;
203.;Piosik Stanisław;SLD;45;;
204.;Krupa Jacek;PO;44;;
205.;Papież Stanisław;LPR;44;ślubował 14-11-2006;
206.;Wojtkiewicz Michał;PiS;44;;
207.;Kurczuk Grzegorz;SLD;43;;
208.;Raś Ireneusz;PO;43;;
209.;Śledzińska-Katarasińska Iwona;PO;43;;
210.;Wałęsa Jarosław;PO;43;;
211.;Czesak Edward;PiS;42;;
212.;Karpiniuk Sebastian;PO;42;;
213.;Kowalski Bogusław;RLN;42(22);;
214.;Maliszewski Mirosław;PSL;42;;
215.;Piekarska Katarzyna Maria;SLD;42;;
216.;Skomra Szczepan;SLD;42;;
217.;Szydło Beata;PiS;42;;
218.;Wójcik Michał;PiS;42;;
219.;Gołębiewski Henryk;SLD;41;;
220.;Jeneralski Sławomir;SLD;41;;
221.;Kołodziej Janusz;LPR;41;;
222.;Polaczek Jerzy;PiS;41(41);;
223.;Wyrowiński Jan;PO;41;;
224.;Matuszewski Marek;PiS;40;;
225.;Michałkiewicz Krzysztof;PiS;40(29);;
226.;Mojzesowicz Wojciech;PiS;40(2);;
227.;Natalli-Świat Aleksandra;PiS;40;;
228.;Pitera Julia;PO;40;;
229.;Starosta Waldemar;Samoobrona;40;;
230.;Karasiewicz Lucjan;PiS;39;;
231.;Kościelniak Jacek;PiS;39;;
232.;Milcarz Henryk;SLD;39;;
233.;Mrzygłocka Izabela Katarzyna;PO;39;;
234.;Olendzka Halina;PiS;39(25);;
235.;Piłka Marian;Prawica;39;;
236.;Ryniak Monika;PiS;39;;
237.;Walkowiak Andrzej;PiS;39;;
238.;Zbrzyzny Ryszard;SLD;39;;
239.;Chrzanowski Kazimierz;SLD;38;;
240.;Martyniuk Wacław;SLD;38;;
241.;Raczkowski Damian;PO;38;;
242.;Bestry Jan;niez.;37;;
243.;Gosiewski Przemysław Edgar;PiS;37(5);;
244.;Łukacijewska Elżbieta;PO;37;;
245.;Pakuła-Sacharczuk Anna;PiS;37;;
246.;Skrzydlewska Joanna;PO;37;;
247.;Smolarz Henryk;PSL;37;;
248.;Dobrosz Janusz;LPR;36;;
249.;Pietraszewska Danuta;PO;36;;
250.;Świątkowski Maciej;PO;36;;
251.;Wójcik Janusz Marek;Samoobrona;36;;
252.;Bartyzel Małgorzata Maria;Prawica;35;;
253.;Libicki Jan Filip;PiS;35;;
254.;Żmijan Stanisław;PO;35;;
255.;Augustyn Urszula;PO;34;;
256.;Jach Michał;PiS;34;;
257.;Jędrych Jędrzej;PiS;34;;
258.;Kotlinowski Marek;LPR;34;mandat wygasł 27-10-2006;
259.;Szczypińska Jolanta;PiS;34;;
260.;Szrajber Bartłomiej;PiS;34;ślubował 12-07-2006;
261.;Wójcik Marek;PO;34;;
262.;Wróbel Marzena;PiS;34;;
263.;Kraczkowski Maks;PiS;33;;
264.;Kulesza Tomasz;PO;33;;
265.;Maciejewski Krzysztof;PiS;33;;
266.;Sosnowski Zbigniew;PSL;33;mandat wygasł 12-11-2006;
267.;Zakrzewska Jadwiga;PO;33;;
268.;Adamczyk Andrzej;PiS;32;;
269.;Kleina Kazimierz;PO;32;;
270.;Romaniuk Wojciech;Samoobrona;32;;
271.;Wierzejski Wojciech;LPR;32;;
272.;Berger Józef;PO;31;ślubował 10-10-2006;
273.;Budnik Jerzy;PO;31;;
274.;Pawłowiec Daniel;LPR;31(4);;
275.;Rokita Jan;PO;31;;
276.;Cepil Józef;PiS;30;;
277.;Hofman Adam;PiS;30;;
278.;Kopaczewska Domicela;PO;30;;
279.;Olszewski Dariusz;PiS;30;;
280.;Orzechowski Mirosław;LPR;30(17);ślubował 07-04-2006;
281.;Woźny Grzegorz;SLD;30;;
282.;Dębicki Tadeusz;RLN;29;;
283.;Hatka Witold;LPR;29;;
284.;Jackiewicz Dawid;PiS;29;;
285.;Janik Ewa;SLD;29;;
286.;Lipiec Krzysztof;PiS;29;;
287.;Motowidło Tadeusz;SLD;29;;
288.;Wontor Bogusław;SLD;29;;
289.;Wycisło Eugeniusz;PO;29;;
290.;Aziewicz Tadeusz;PO;28;;
291.;Bublewicz Beata;PO;28;;
292.;Ceglecka-Zielonka Teresa;PiS;28;;
293.;Chwierut Janusz;PO;28;;
294.;Górski Tomasz;PiS;28;;
295.;Huskowski Stanisław Tadeusz;PO;28;;
296.;Podraza Zbigniew Marian;SLD;28;mandat wygasł 26-11-2006;
297.;Rybicki Sławomir;PO;28;;
298.;Wiśniowska Genowefa;Samoobrona;28;;
299.;Woszczerowicz Lech;Samoobrona;28;;
300.;Bednarek Jan;niez.;27;;
301.;Chłopek Aleksander;PiS;27;;
302.;Filipek Krzysztof;Samoobrona;27;;
303.;Gawłowski Stanisław;PO;27;;
304.;Jędrusik Wiesław;SLD;27;;
305.;Kaczyński Jarosław;PiS;27(10);;
306.;Szyszko Jan;PiS;27(27);;
307.;Walkiewicz Mieczysław;PiS;27;;
308.;Zając Stanisław;PiS;27;;
309.;Falfus Jacek;PiS;26;;
310.;Grupiński Rafał;PO;26;;
311.;Gut-Mostowy Andrzej;PO;26;;
312.;Małecka-Libera Beata;PO;26;;
313.;Rojek Józef;PiS;26;mandat wygasł 12-11-2006;
314.;Ruciński Andrzej;PiS;26;;
315.;Gałażewski Andrzej;PO;25;;
316.;Golba Mieczysław;PiS;25;;
317.;Maniura Edward;PO;25;mandat wygasł 26-11-2006;
318.;Żelichowski Stanisław;PSL;25;;
319.;Ast Marek;PiS;24;ślubował 22-08-2006;
320.;Biernat Andrzej;PO;24;;
321.;Kiedos Edward Józef;Samoobrona;24;;
322.;Łyżwiński Stanisław;Samoobrona;24;;
323.;Młyńczak Aldona;PO;24;;
324.;Olszewski Paweł;PO;24;;
325.;Rozpondek Halina;PO;24;;
326.;Sellin Jarosław;PiS;24(23);;
327.;Fedorowicz Jerzy Feliks;PO;23;;
328.;Lamczyk Stanisław;PO;23;;
329.;Marcinkiewicz Kazimierz;PiS;23(23);mandat wygasł 19-07-2006;
330.;Zielińska-Głębocka Anna;PO;23;;
331.;Czerwiński Andrzej;PO;22;;
332.;Czykwin Eugeniusz;SLD;22;;
333.;Kozak Zbigniew;PiS;22;;
334.;Liss Andrzej;PiS;22;;
335.;Młynarczyk Henryk;PiS;22;;
336.;Parda Radosław;LPR;22(6);;
337.;Cybulski Piotr;PiS;21;;
338.;Czartoryski Arkadiusz;PiS;21(17);;
339.;Jurek Marek;Prawica;21;;
340.;Krasulski Leonard;PiS;21;;
341.;Mroczek Czesław;PO;21;;
342.;Ołdakowski Jan;PiS;21;;
343.;Ożóg Stanisław;PiS;21;;
344.;Ślusarczyk Piotr;LPR;21;;
345.;Zemke Janusz;SLD;21;;
346.;Duda Jarosław;PO;20;;
347.;Fiedler Arkady;PO;20;;
348.;Graś Paweł;PO;20;;
349.;Hojarska Danuta;Samoobrona;20;;
350.;Jankowska Elżbieta;SLD;20;;
351.;Kalinowski Jarosław;PSL;20;;
352.;Kłosowski Sławomir;PiS;20(17);;
353.;Napieralski Grzegorz;SLD;20;;
354.;Stuligrosz Michał;PO;20;;
355.;Tomczykiewicz Tomasz;PO;20;;
356.;Ziobro Zbigniew;PiS;20(20);;
357.;Arent Iwona;PiS;19;ślubowała 22-08-2006;
358.;Brudziński Joachim;PiS;19;;
359.;Gorczyca Stanisław Andrzej;PO;19;;
360.;Gronkiewicz-Waltz Hanna;PO;19;mandat wygasł 26-11-2006;
361.;Madziarczyk Tadeusz;PiS;19;;
362.;Saługa Wojciech;PO;19;;
363.;Wita Tadeusz;PiS;19;;
364.;Zadora Stanisław;LPR;19;ślubował 26-10-2005;
365.;Dudziński Tomasz Mirosław;PiS;18;;
366.;Giżyński Szymon Stanisław;PiS;18;;
367.;Głogowski Tomasz;PO;18;;
368.;Goliński Marian Tomasz;PiS;18;;
369.;Gosiewska Małgorzata;PiS;18;;
370.;Knosala Ryszard;PO;18;;
371.;Piechota Jacek;SLD;18;;
372.;Rynasiewicz Zbigniew;PO;18;;
373.;Tusk Donald;PO;18;;
374.;Aszkiełowicz Mieczysław;Samoobrona;17;;
375.;Chmielowiec Zbigniew;PiS;17;;
376.;Grabczan Zofia;Samoobrona;17;;
377.;Lenz Tomasz;PO;17;;
378.;Lisek Krzysztof;PO;17;;
379.;Łyżwińska Wanda;Samoobrona;17;;
380.;Opioła Marek;PiS;17;;
381.;Zawiślak Sławomir;PiS;17;;
382.;Nowak Sławomir;PO;16;;
383.;Roman Giovanni;PiS;16;;
384.;Szczypiński Tomasz;PO;16;;
385.;Wawryniewicz Ryszard;PiS;16;;
386.;Wiśniowska Elżbieta;Samoobrona;16;;
387.;Dzikowski Waldy;PO;15;;
388.;Grzesik Andrzej;Samoobrona;15;;
389.;Hibner Jolanta;PO;15;;
390.;Korzeniowski Leszek;PO;15;;
391.;Litwin Czesław;Samoobrona;15;;
392.;Pierzchała Elżbieta;PO;15;;
393.;Smirnow Andrzej;PO;15;;
394.;Sułek Leszek;RLN;15;;
395.;Śpiewak Paweł;PO;15;;
396.;Tyszko Grażyna;Samoobrona;15;;
397.;Więckowska Ewa;PO;15;;
398.;Witek Elżbieta;PiS;15;;
399.;Bogucki Jacek;PiS;14;;
400.;Galla Ryszard;niez.;14;;
401.;Klepacz Witold;SLD;14;ślubował 12-12-2006;
402.;Koźlakiewicz Mirosław;PO;13;;
403.;Materna Jerzy;PiS;13;;
404.;Muchacki Rafał;PO;13;;
405.;Tomaka Jan Walenty;PO;13;;
406.;Bielecki Jerzy;PiS;12;;
407.;Janik Grzegorz;PiS;12;;
408.;Kidawa-Błońska Małgorzata;PO;12;;
409.;Machałek Marzena;PiS;12;ślubowała 05-12-2006;
410.;Moskal Kazimierz;PiS;12;;
411.;Seliga Dariusz;PiS;12;;
412.;Zalewski Paweł;PiS;12;;
413.;Czarnecki Witold;PiS;11;;
414.;Jagiełło Jarosław;PiS;11;;
415.;Litwiński Arkadiusz;PO;11;;
416.;Matuszny Kazimierz;PiS;11;;
417.;Sowińska Ewa;LPR;11;mandat wygasł 30-03-2006;
418.;Chrapkiewicz Daniela;PiS;10;ślubowała 14-12-2005;
419.;Czuma Andrzej;PO;10;ślubował 12-12-2006;
420.;Dobrzyński Leszek;PiS;10;;
421.;Olechowska Alicja;PO;10;;
422.;Olejnik Małgorzata;Samoobrona;10;;
423.;Plawgo Tadeusz;PiS;10;ślubował 05-12-2006;
424.;Rusiecki Jarosław;PiS;10;;
425.;Schetyna Grzegorz;PO;10;;
426.;Ujazdowski Kazimierz Michał;PiS;10(10);;
427.;Zaremba Krzysztof;PO;10;;
428.;Abgarowicz Łukasz Maria;PO;9;;
429.;Bukiewicz Bożenna;PO;9;;
430.;Costa Hubert;Samoobrona;9;;
431.;Ćwierz Andrzej;PiS;9;;
432.;Kamiński Mariusz;PiS;9(9);mandat wygasł 05-07-2006;
433.;Kosecki Roman;PO;9;;
434.;Krzywicki Piotr;PiS;9;;
435.;Pasło-Wiśniewska Maria;PO;9;;
436.;Kilian Wiesław;PiS;8;;
437.;Kołakowski Lech;PiS;8;;
438.;Pacelt Zbigniew;PO;8;;
439.;Szadny Waldemar;PO;8;;
440.;Wassermann Zbigniew;PiS;8(8);;
441.;Biernacki Marek;PO;7;;
442.;Lewandowska Sandra;Samoobrona;7;;
443.;Nitras Sławomir;PO;7;;
444.;Palikot Janusz;PO;7;;
445.;Picheta Wojciech Zbigniew;PO;7;ślubował 12-12-2006;
446.;Tyszkiewicz Robert;PO;7;;
447.;Wiązowski Waldemar;PiS;7;;
448.;Wojtera Marek;Samoobrona;7;;
449.;Zubowski Jan;PiS;7;mandat wygasł 26-11-2006;
450.;Borawski Edmund;PSL;6;;
451.;Gwiazdowski Kazimierz;PiS;6;ślubował 05-12-2006;
452.;Łatas Marek Jerzy;PiS;6;;
453.;Żyszkiewicz Jerzy;Samoobrona;6;;
454.;Kołacz Grzegorz;Samoobrona;5;;
455.;Szwarc Jan;SLD;5;;
456.;Ambroziewicz Robert;PO;4;;
457.;Kołakowski Robert;PiS;4;;
458.;Kroll Henryk;niez.;4;;
459.;Miodowicz Konstanty;PO;4;;
460.;Pantera Robert;PiS;4;ślubował 05-12-2006;
461.;Sośnierz Andrzej;PiS;4;mandat wygasł 08-09-2006;
462.;Szczygło Aleksander Marek;PiS;4(4);mandat wygasł 02-08-2006;
463.;Bosak Bogusław;PiS;3;;
464.;Halicki Andrzej;PO;3;ślubował 10-01-2007;
465.;Łuczak Krystian;SLD;3;;
466.;Rybicki Arkadiusz;PO;3;;
467.;Wojciechowicz Jacek;PO;3;mandat wygasł 05-12-2006;
468.;Zbyrowska Maria;Samoobrona;3;;
469.;Bojko Bogdan;PO;2;;
470.;Drzewiecki Mirosław Michał;PO;2;;
471.;Marianowska Barbara;PiS;1;;
