136.;Żaczek Jarosław;PiS;120;;
137.;Mrzygłocka Izabela Katarzyna;PO;119;;
138.;Śledzińska-Katarasińska Iwona;PO;119;;
139.;Gołojuch Kazimierz;PiS;118;;
140.;Sopliński Aleksander;PSL;118;ślubował 23-11-2007;
141.;Arłukowicz Bartosz;PO;116;;
142.;Leszczyna Izabela;PO;116;;
143.;Wolak Ewa;PO;116;;
144.;Filar Marian;niez.;114;;
145.;Napieralski Grzegorz;SLD;114;;
146.;Neumann Sławomir;PO;113;;
147.;Drab Marzenna;PiS;112;;
148.;Plocke Kazimierz;PO;112(112);;
149.;Butryn Renata;PO;111;;
150.;Chmielewski Stanisław;PO;111(31);;
151.;Śnieżek Adam;PiS;111;ślubował 09-07-2008;
152.;Walkowski Piotr;PSL;111;ślubował 24-06-2009;
153.;Kochanowski Jan;SLD;110;;
154.;Kruk Elżbieta;PiS;110;;
155.;Mularczyk Arkadiusz;PiS;110;;
156.;Raś Ireneusz;PO;110;;
157.;Gosiewski Przemysław;PiS;109;mandat wygasł 10-04-2010;
158.;Nowak Tomasz Piotr;PO;109;;
159.;Prządka Stanisława;SLD;109;;
160.;Warzecha Jan;PiS;108;ślubował 05-05-2010;
161.;Wójcik Marek;PO;107;;
162.;Mojzesowicz Wojciech;PJN;106;;
163.;Bąk Dariusz;PiS;105;;
164.;Kamiński Mariusz;PiS;105;;
165.;Karasiewicz Lucjan;PJN;105;;
166.;Piechota Sławomir;PO;104;;
167.;Ożóg Stanisław;PiS;103;;
168.;Sadurska Małgorzata;PiS;103;;
169.;Wojtas Edward;PSL;103;mandat wygasł 10-04-2010;
170.;Balicki Marek;SLD;102;;
171.;Jaworski Andrzej;PiS;102;ślubował 18-06-2009;
172.;Natalli-Świat Aleksandra;PiS;102;mandat wygasł 10-04-2010;
173.;Durka Zenon;PO;100;;
174.;Kopacz Ewa;PO;100(100);;
175.;Kozak Zbigniew;PiS;99;;
176.;Krzyśków Adam;PSL;98;;
177.;Rygiel Wiesław;PSL;98;ślubował 05-05-2010;
178.;Kochan Magdalena;PO;97;;
179.;Wielichowska Monika;PO;97;;
180.;Pahl Witold;PO;96;;
181.;Jakubiak Elżbieta;PJN;95;;
182.;Dziedziczak Jan;PiS;93;;
183.;Klim Józef Piotr;PO;93;;
184.;Religa Jan;PJN;93;;
185.;Żmijan Stanisław;PO;93;;
186.;Chłopek Aleksander;PiS;92;;
187.;Wrona Waldemar;PiS;92;;
188.;Dunin Artur;PO;90;;
189.;Kozłowska-Rajewicz Agnieszka;PO;90;;
190.;Pomajda Wojciech;SLD;90;;
191.;Rusiecki Jarosław;PiS;90;;
192.;Tołwiński Krzysztof;PiS;90;ślubował 05-05-2010;
193.;Urbaniak Jarosław;PO;90;mandat wygasł 07-12-2010;
194.;Kalisz Ryszard;SLD;89;;
195.;Dutka Bronisław;PSL;88;;
196.;Kloc Izabela;PiS;88;;
197.;Łuczak Mieczysław Marcin;PSL;88;;
198.;Polaczek Jerzy;PiS;88;;
199.;Smoliński Kazimierz;PiS;88;ślubował 05-05-2010;
200.;Kamiński Jan;PSL;87;;
201.;Tusk Donald;PO;87(86);;
202.;Ujazdowski Kazimierz Michał;PiS;87;;
203.;Sekuła Mirosław;PO;86;;
204.;Celiński Andrzej;niez.;85;;
205.;Chlebowski Zbigniew;niez.;85;;
206.;Zieliński Marek;PO;85;;
207.;Raniewicz Grzegorz;PO;84;;
208.;Widacki Jan;SLD;84;;
209.;Krupa Jacek;PO;83;;
210.;Libicki Jan Filip;PO;83;ślubował 22-01-2008;
211.;Pawlak Waldemar;PSL;83(74);;
212.;Szejnfeld Adam;PO;83(27);;
213.;Szydło Beata;PiS;83;;
214.;Tobiszowski Grzegorz;PiS;83;;
215.;Witek Elżbieta;PiS;83;;
216.;Jackiewicz Dawid;PiS;82;;
217.;Tomański Piotr;PO;82;;
218.;Witaszczyk Stanisław;PSL;82;;
219.;Młyńczak Aldona;PO;81;;
220.;Żukowski Wojciech;PiS;81;mandat wygasł 07-12-2010;
221.;Senyszyn Joanna;Lewica;80;mandat wygasł 10-06-2009;
222.;Wilk Wojciech;PO;80;;
223.;Krząkała Marek;PO;79;;
224.;Walkowiak Andrzej;PJN;79;;
225.;Mężydło Antoni;PO;78;;
226.;Sawicki Marek;PSL;78(77);;
227.;Węgrzyn Robert;niez.;78;;
228.;Augustyn Urszula;PO;77;;
229.;Czesak Edward;PiS;76;;
230.;Kowalski Bogusław;PiS;76;;
231.;Starownik Marian;PSL;75;ślubował 20-05-2010;
232.;Kaźmierczak Jan;PO;74;;
233.;Krasoń Janusz;SLD;74;;
234.;Maliszewski Mirosław;PSL;74;;
235.;Nykiel Mirosława;PO;74;;
236.;Wenderlich Jerzy;SLD;74;;
237.;Zaremba Renata;PO;73;;
238.;Sprawka Lech;PiS;72;;
239.;Tyszkiewicz Krzysztof;PO;72;;
240.;Błochowiak Anita;SLD;71;;
241.;Kluzik-Rostkowska Joanna;PO;71;;
242.;Lis Bogdan;niez.;71;;
243.;Popiołek Krzysztof;PiS;71;;
244.;Sikora Anna;PiS;71;;
245.;Szczerba Michał;PO;71;;
246.;Golba Mieczysław;PiS;70;;
247.;Hanajczyk Agnieszka;PO;70;;
248.;Karpiński Grzegorz;PO;70;;
249.;Materna Jerzy;PiS;70;;
250.;Olas Stanisław;PSL;70;;
251.;Oświęcimski Konstanty;PO;70;;
252.;Skorupa Aleksander Marek;PO;70;mandat wygasł 28-12-2010;
253.;Arndt Paweł;PO;69;;
254.;Brzezinka Jacek;PO;69;;
255.;Arent Iwona;PiS;68;;
256.;Halicki Andrzej;PO;68;;
257.;Motowidło Tadeusz;SLD;68;;
258.;Ciemniak Grażyna;SDPL;67;ślubowała 24-06-2009;
259.;Maciejewski Krzysztof;PiS;67;ślubował 15-11-2007;
260.;Szyszko Jan;PiS;67;;
261.;Garbowski Tomasz;SLD;66;;
262.;Kochan Witold;PO;66;mandat wygasł 07-12-2010;
263.;Kopaczewska Domicela;PO;66;;
264.;Matyjaszczyk Krzysztof;SLD;65;mandat wygasł 07-12-2010;
265.;Piotrowska Teresa;PO;65;;
266.;Wojciechowski Zbigniew;PJN;65;ślubował 01-02-2011;
267.;Pisalski Grzegorz;PO;64;;
268.;Rząsa Marek;PO;64;ślubował 24-06-2009;
269.;Tomczak Jacek;PO;64;;
270.;Czartoryski Arkadiusz;PiS;63;;
271.;Rozpondek Halina;PO;63;;
272.;Szarama Wojciech;PiS;63;;
273.;Szczypińska Jolanta;PiS;63;;
274.;Dudziński Tomasz Mirosław;PJN;62;;
275.;Katulski Jarosław;PO;62;;
276.;Saługa Wojciech;PO;62;;
277.;Sztolcman Grzegorz;PO;62;;
278.;Tchórzewski Krzysztof;PiS;62;;
279.;Suski Paweł;PO;60;;
280.;Kaczyński Jarosław;PiS;59(1);;
281.;Małecka-Libera Beata;PO;59;;
282.;Pięta Jarosław;PO;59;;
283.;Stuligrosz Michał;PO;59;;
284.;Jasiński Wojciech;PiS;58;;
285.;Kania Andrzej;PO;58;;
286.;Staroń Lidia;PO;58;;
287.;Ziemniak Wojciech;PO;58;;
288.;Karpiński Włodzimierz;PO;57(3);;
289.;Konwiński Zbigniew;PO;57;;
290.;Zakrzewska Elżbieta;SLD;57;ślubowała 07-05-2010;
291.;Nowakowski Andrzej;PO;56;mandat wygasł 07-12-2010;
292.;Sikorski Radosław;PO;56(55);ślubował 06-11-2007;
293.;Dzięcioł Janusz;PO;55;;
294.;Kaczanowski Dariusz;PiS;55;;
295.;Raczkowski Damian;PO;55;;
296.;Witkowski Radosław;PO;55;;
297.;Rakoczy Stanisław;PSL;54;;
298.;Zdanowska Hanna;PO;54;mandat wygasł 07-12-2010;
299.;Aleksandrzak Leszek;SLD;52;;
300.;Borkowski Krzysztof;PSL;52;ślubował 24-06-2009;
301.;Gąsior-Marek Magdalena;PO;52;;
302.;Grzyb Andrzej;PSL;52;mandat wygasł 10-06-2009;
303.;Kulesza Tomasz;PO;52;;
304.;Lamczyk Stanisław;PO;52;;
305.;Okrągły Janina;PO;52;ślubowała 24-06-2009;
306.;Czerwiński Andrzej;PO;51;;
307.;Sitarz Witold;PO;51;;
308.;Olejniczak Danuta;PO;50;;
309.;Michałkiewicz Krzysztof;PiS;49;;
310.;Raba Norbert;PO;49;;
311.;Budnik Jerzy;PO;48;;
312.;Ćwierz Andrzej;PiS;48;;
313.;Martyniuk Wacław;SLD;48;;
314.;Olechowska Alicja;PO;48;;
315.;Tomczyk Cezary;PO;48;;
316.;Galla Ryszard;niez.;47;;
317.;Krupa Adam;PO;47;;
318.;Litwiński Arkadiusz;PO;47;;
319.;Wita Tadeusz;PiS;47;ślubował 18-03-2009;
320.;Zdrojewski Bogdan;PO;47(44);;
321.;Falfus Jacek;PiS;46;;
322.;Jazłowiecka Danuta;PO;46;mandat wygasł 10-06-2009;
323.;Naguszewski Tadeusz;PO;46;;
324.;Huskowski Stanisław;PO;45;;
325.;Kowal Paweł;PiS;45;mandat wygasł 10-06-2009;
326.;Pierzchała Elżbieta;PO;45;;
327.;Plura Marek;PO;45;;
328.;Biernacki Marek;PO;44;;
329.;Cieślik Leszek;PO;44;;
330.;Czykwin Eugeniusz;SLD;44;;
331.;Kowalik Jacek;SLD;44;ślubował 19-05-2010;
332.;Drozd Ewa;PO;43;;
333.;Dzikowski Waldy;PO;43;;
334.;Gierada Artur;PO;43;;
335.;Nitras Sławomir;PO;43;mandat wygasł 10-06-2009;
336.;Sycz Miron;PO;43;;
337.;Biernat Andrzej;PO;42;;
338.;Błaszczak Mariusz;PiS;42;;
339.;Karpiniuk Sebastian;PO;42;mandat wygasł 10-04-2010;
340.;Mroczek Czesław;PO;42(2);;
341.;Wykręt Adam;PO;42;;
342.;Musiał Jan;PO;41;;
343.;Osuch Jacek;PiS;41;;
344.;Ziętek Jerzy;PO;41;;
345.;Chwierut Janusz;PO;40;mandat wygasł 11-07-2011;
346.;Kasprzyk Jacek;SLD;40;ślubował 16-12-2010;
347.;Kierzkowska Ewa;PSL;40;;
348.;Rutnicki Jakub;PO;40;;
349.;Stolarczyk Jarosław;PO;40;ślubował 19-06-2009;
350.;Gałażewski Andrzej;PO;39;;
351.;Grabarczyk Cezary;PO;39(37);;
352.;Kaczor Roman;PO;39;ślubował 23-11-2007;
353.;Rynasiewicz Zbigniew;PO;39;;
354.;Waśko Piotr;PO;39;;
355.;Babinetz Piotr;PiS;38;;
356.;Lenz Tomasz;PO;38;;
357.;Łukacijewska Elżbieta;PO;38;mandat wygasł 10-06-2009;
358.;Tomaszak-Zesiuk Irena;PO;38;;
359.;Wontor Bogusław;SLD;38;;
360.;Worach Sławomir;PiS;38;ślubował 18-12-2009;
361.;Fedorowicz Jerzy Feliks;PO;37;;
362.;Grad Mariusz;PO;37;;
363.;Gut-Mostowy Andrzej;PO;37;;
364.;Okła-Drewnowicz Marzena;PO;37;;
365.;Orłowski Paweł;PO;37;ślubował 05-05-2010;
366.;Pietraszewska Danuta;PO;37;;
367.;Tomaka Jan Walenty;PO;37;mandat wygasł 02-04-2011;
368.;Zemke Janusz;Lewica;37;mandat wygasł 10-06-2009;
369.;Żyliński Adam;PO;37;;
370.;Bukiewicz Bożenna;PO;36;;
371.;Czuma Andrzej;PO;36(7);;
372.;Putra Krzysztof;PiS;36;mandat wygasł 10-04-2010;
373.;Rybicki Arkadiusz;PO;36;mandat wygasł 10-04-2010;
374.;Seliga Dariusz;PiS;36;;
375.;Terlecki Ryszard;PiS;36;;
376.;Hajda Kazimierz;PJN;35;ślubował 24-06-2009;
377.;Krasulski Leonard;PiS;35;;
378.;Lipiński Adam;PiS;35;;
379.;Matusik-Lipiec Katarzyna;PO;35;;
380.;Rokita-Arnold Nelli;PiS;35;;
381.;Van der Coghen Piotr;PO;35;;
382.;Aziewicz Tadeusz;PO;34;;
383.;Marcinkiewicz Michał;PO;34;;
384.;Czarnecki Witold;PiS;33;;
385.;Czechyra Czesław;PO;33;;
386.;Gibała Łukasz;PO;33;;
387.;Grad Aleksander;PO;33(33);;
388.;Sierakowska Izabella;SDPL;33;;
389.;Skrzydlewska Joanna;PO;33;mandat wygasł 10-06-2009;
390.;Żelichowski Stanisław;PSL;33;;
391.;Janik Grzegorz;PiS;32;;
392.;Drzewiecki Mirosław Michał;PO;31(31);;
393.;Jaros Michał;PO;31;;
394.;Kłosin Krystyna;PO;31;ślubowała 04-01-2011;
395.;Mucha Joanna;PO;31;;
396.;Ołowski Piotr;PO;31;ślubował 03-03-2010;
397.;Suchowiejko Wiesław;PO;31;ślubował 05-05-2010;
398.;Szymanek-Deresz Jolanta;Lewica;31;mandat wygasł 10-04-2010;
399.;Zielińska-Głębocka Anna;PO;31;mandat wygasł 09-02-2010;
400.;Gęsicka Grażyna;PiS;30;mandat wygasł 10-04-2010;
401.;Guzowska Iwona;PO;30;;
402.;Kidawa-Błońska Małgorzata;PO;30;;
403.;Sławiak Bożena;PO;30;;
404.;Wałęsa Jarosław;PO;30;mandat wygasł 10-06-2009;
405.;Dolniak Grzegorz;PO;29;mandat wygasł 10-04-2010;
406.;Kraczkowski Maks;PiS;29;;
407.;Poncyljusz Paweł;PJN;29;;
408.;Strzałkowski Stefan;PiS;29;ślubował 24-06-2009;
409.;Sztorc Andrzej;PSL;29;ślubował 05-05-2010;
410.;Borowiak Łukasz;PO;28;ślubował 14-12-2010;
411.;Bublewicz Beata;PO;28;;
412.;Cebula Marek;PO;28;mandat wygasł 07-12-2010;
413.;Korzeniowski Leszek;PO;28;;
414.;Dąbkowska-Cichocka Lena;PJN;27;;
415.;Radziszewska Elżbieta;PO;27(26);;
416.;Sellin Jarosław;PiS;27;;
417.;Zawiślak Sławomir;PiS;27;;
418.;Łatas Marek;PiS;25;;
419.;Palikot Janusz;niez.;25;mandat wygasł 10-01-2011;
420.;Ziobro Zbigniew;PiS;25;mandat wygasł 10-06-2009;
421.;Cieśliński Piotr;PO;24;ślubował 26-06-2009;
422.;Kuriata Jan;PO;24;;
423.;Tusk Łukasz;PO;24;;
424.;Tyszkiewicz Robert;PO;24;;
425.;Urban Cezary;PO;24;;
426.;Kopeć Tadeusz;PO;23;;
427.;Kozaczyński Jacek;PO;23;;
428.;Miodowicz Konstanty;PO;23;;
429.;Bury Jan s. Antoniego;PiS;22;;
430.;Hofman Adam;PiS;22;;
431.;Krzywicki Piotr;Polska_Plus;22;mandat wygasł 09-12-2009;
432.;Olendzka Halina;PiS;22;ślubowała 14-12-2010;
433.;Opioła Marek;PiS;22;;
434.;Wassermann Zbigniew;PiS;22;mandat wygasł 10-04-2010;
435.;Wojtkowski Marek;PO;22;;
436.;Jagiełło Jarosław;PiS;21;;
437.;Ołdakowski Jan;PJN;21;;
438.;Grzegorek Krzysztof;niez.;20(17);;
439.;Kropiwnicki Robert;PO;20;ślubował 16-12-2010;
440.;Olszewski Paweł;PO;20;;
441.;Religa Zbigniew;PiS;20;mandat wygasł 08-03-2009;
442.;Hibner Jolanta;PO;19;mandat wygasł 10-06-2009;
443.;Smirnow Andrzej;PO;19;;
444.;Zając Stanisław;PiS;19;mandat wygasł 22-06-2008;
445.;Głogowski Tomasz;PO;18;;
446.;Goliński Marian Tomasz;PiS;18;mandat wygasł 11-06-2009;
447.;Zakrzewska Jadwiga;PO;18;;
448.;Zawiła Marcin;PO;18;mandat wygasł 07-12-2010;
449.;Borowczak Jerzy;PO;17;ślubował 20-10-2010;
450.;Grupiński Rafał;PO;17(2);;
451.;Kołakowski Robert;PiS;17;;
452.;Niesiołowski Stefan;PO;17;;
453.;Pomaska Agnieszka;PO;17;ślubowała 24-06-2009;
454.;Rybicki Sławomir;PO;17;;
455.;Wiązowski Waldemar;PiS;17;;
456.;Żalek Jacek;PO;17;;
457.;Dąbrowska Alicja;PO;16;;
458.;Graś Paweł;PO;16;;
459.;Kula Włodzimierz;PO;16;mandat wygasł 07-12-2010;
460.;Kutz Kazimierz;niez.;16;;
461.;Roszak Grzegorz;PO;16;;
462.;Rutkowska Dorota;PO;16;ślubowała 14-12-2010;
463.;Schetyna Grzegorz;PO;16(15);;
464.;Bojko Bogdan;PO;15;;
465.;Górski Tomasz;PiS;15;;
466.;Pitera Julia;PO;15(14);;
467.;Jastrzębski Leszek;PO;14;ślubował 18-06-2009;
468.;Pacelt Zbigniew;PO;14(10);;
469.;Tomczykiewicz Tomasz;PO;14;;
470.;Zacharewicz Jacek;PO;14;;
471.;Ryniak Monika;PiS;13;ślubowała 05-05-2010;
472.;Szkop Władysław;niez.;13;ślubował 24-06-2009;
473.;Koźlakiewicz Mirosław;PO;12;;
474.;Kruszewski Zbigniew;SLD;12;ślubował 05-05-2010;
475.;Ross Tadeusz;PO;12;;
476.;Sośnierz Andrzej;PJN;12;;
477.;Buła Andrzej;PO;11;;
478.;Dorywalski Bartłomiej;PiS;11;ślubował 05-05-2010mandat wygasł 29-11-2010;
479.;Gowin Jarosław;PO;11;;
480.;Kosecki Roman;PO;11;;
481.;Sokołowski Wojciech;PO;11;ślubował 16-12-2010;
482.;Szmajdziński Jerzy;Lewica;11;mandat wygasł 10-04-2010;
483.;Brodniak Roman;PO;10;;
484.;Chrapkiewicz Daniela;PiS;10;ślubowała 18-06-2009;
485.;Fiedler Arkady;PO;10;;
486.;Matuszny Kazimierz;PiS;10;;
487.;Redzimski Leszek;PO;10;ślubował 14-12-2010;
488.;Kilian Wiesław;PO;9;ślubował 05-05-2010;
489.;Pilch Jacek;PJN;9;;
490.;Preiss Sławomir;PO;9;;
491.;Godson John Abraham;PO;8;ślubował 14-12-2010;
492.;Kalinowski Jarosław;PSL;8;mandat wygasł 10-06-2009;
493.;Kuchciński Marek;PiS;8;;
494.;Lisek Krzysztof;PO;8;mandat wygasł 10-06-2009;
495.;Młynarczyk Henryk;PiS;8;ślubował 14-12-2010;
496.;Wojciechowski Jarosław;PO;8;ślubował 19-01-2011;
497.;Marianowska Barbara;PiS;7;;
498.;Płażyński Maciej;niez.;7;mandat wygasł 10-04-2010;
499.;Smolarz Tomasz;PO;7;;
500.;Szczygło Aleksander Marek;PiS;7;mandat wygasł 15-01-2009;
501.;Śliwińska Anna;PO;7;ślubowała 19-05-2010;
502.;Rusinowska Beata;PO;6;ślubowała 14-12-2010;
503.;Balcerzak Klaudiusz;PO;5;ślubował 14-12-2010;
504.;Czaplicka Barbara;PO;5;ślubowała 04-08-2010;
505.;Grzeszczak Eugeniusz;PSL;5(2);;
506.;Pluta Mirosław;PO;5;ślubował 27-04-2011;
507.;Zalewski Paweł;niez.;5;mandat wygasł 10-06-2009;
508.;Patalita Tadeusz;PO;4;ślubował 15-12-2010;
509.;Bury Jan s. Józefa;PSL;3;;
510.;Komorowski Bronisław;PO;3;mandat wygasł 08-07-2010;
511.;Mikulicz Janusz;PO;3;mandat wygasł 30-11-2010;
512.;Atamańczuk Cezary;niez.;2;ślubował 24-06-2009;
513.;Nowak Sławomir;PO;2;mandat wygasł 29-09-2010;
514.;Ryszka Andrzej;PO;2;;
515.;Wojnarowski Norbert;PO;2;;
516.;Pająk Andrzej;PiS;1;ślubował 29-08-2011;
