8;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;STAROSTA Waldemar Henryk;8391;3.10;T
9;1;Komitet Wyborczy Liga Polskich Rodzin;SOWIŃSKA Ewa Barbara;8536;2.90;T
9;1;PiS;KRZYWICKI Piotr;19944;6.78;T
9;3;PiS;JAGIEŁŁO Jarosław;13727;4.67;T
9;4;PiS;BARTYZEL Małgorzata;8333;2.83;T
9;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;PAWŁOWSKI Sylwester Stefan;12469;4.24;T
9;2;Komitet Wyborczy Sojusz Lewicy Demokratycznej;JANKOWSKA Elżbieta Róża;7495;2.55;T
9;1;PO;ŚLEDZIŃSKA-KATARASIŃSKA Iwona Elżbieta;23119;7.86;T
9;2;PO;DRZEWIECKI Mirosław Michał;10928;3.72;T
9;3;PO;SKRZYDLEWSKA Joanna Katarzyna;11822;4.02;T
9;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;MISZTAL Piotr;8890;3.02;T
10;1;Komitet Wyborczy Liga Polskich Rodzin;MASIN Arnold Wiktor;4168;1.87;T
10;1;PiS;JUREK Marek;18508;8.31;T
10;2;PiS;MACIEJEWSKI Krzysztof;6597;2.96;T
10;3;PiS;SELIGA Dariusz;5251;2.36;T
10;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;OSTROWSKI Artur;7043;3.16;T
10;1;PO;RADZISZEWSKA Elżbieta;16199;7.27;T
10;1;PSL;OZGA Krystyna;8250;3.70;T
10;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;ŁYŻWIŃSKI Stanisław Józef;21101;9.47;T
10;7;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;MOLKA Halina;3706;1.66;T
11;1;Komitet Wyborczy Liga Polskich Rodzin;PAWŁOWIEC Daniel;5685;1.98;T
11;1;PiS;ZALEWSKI Paweł Ksawery;14068;4.90;T
11;4;PiS;WOŹNIAK Tadeusz;5396;1.88;T
11;5;PiS;MATUSZEWSKI Marek;4806;1.67;T
11;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;OLEJNICZAK Wojciech Michał;31471;10.96;T
11;3;Komitet Wyborczy Sojusz Lewicy Demokratycznej;BŁOCHOWIAK Anita Maria;3451;1.20;T
11;1;PO;GRABARCZYK Cezary;13775;4.80;T
11;2;PO;BIERNAT Andrzej;6244;2.18;T
11;1;PSL;ŁUCZAK Mieczysław Marcin;6105;2.13;T
11;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;TYSZKO Grażyna Alicja;10981;3.83;T
11;3;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;KIEDOS Edward Józef;6016;2.10;T
11;7;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;WOJTERA Marek;8715;3.04;T
12;1;Komitet Wyborczy Liga Polskich Rodzin;MURZYN Leszek;7220;3.60;T
12;1;PiS;KOWAL Paweł Robert;12625;6.30;T
12;2;PiS;SZYDŁO Beata;14447;7.21;T
12;3;PiS;ŁATAS Marek;9549;4.76;T
12;8;PiS;POLAK Marek;6014;3.00;T
12;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;RYDZOŃ Stanisław;7787;3.89;T
12;1;PO;GRAŚ Paweł;11919;5.95;T
12;2;PO;CHWIERUT Janusz;5272;2.63;T
13;1;Komitet Wyborczy Liga Polskich Rodzin;KOTLINOWSKI Marek Bolesław;9421;2.24;T
13;1;PiS;ZIOBRO Zbigniew;120188;28.59;T
13;2;PiS;WASSERMANN Zbigniew;16325;3.88;T
13;3;PiS;BOSAK Bogusław;2607;0.62;T
13;4;PiS;BUBULA Barbara;2832;0.67;T
13;11;PiS;ADAMCZYK Andrzej;1582;0.38;T
13;26;PiS;RYNIAK Monika;2193;0.52;T
13;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;CHRZANOWSKI Kazimierz;11296;2.69;T
13;1;PO;ROKITA Jan Władysław;72145;17.16;T
13;2;PO;SZCZYPIŃSKI Tomasz;7399;1.76;T
13;6;PO;KRUPA Jacek;6860;1.63;T
13;10;PO;RAŚ Ireneusz;6690;1.59;T
13;15;PO;FEDOROWICZ Jerzy Feliks;5694;1.35;T
14;1;Komitet Wyborczy Liga Polskich Rodzin;CIĄGŁO Edward;9470;3.82;T
14;1;PiS;OKULARCZYK Stanisława Anna;12016;4.84;T
14;2;PiS;PALUCH Anna;9547;3.85;T
14;5;PiS;SIARKA Edward;10778;4.34;T
14;6;PiS;MULARCZYK Arkadiusz;9566;3.85;T
14;1;PO;CZERWIŃSKI Andrzej;13770;5.55;T
14;3;PO;GUT-MOSTOWY Andrzej;11282;4.55;T
14;1;PSL;DUTKA Bronisław;5469;2.20;T
14;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;WIŚNIOWSKA Elżbieta Aleksandra;4839;1.95;T
15;1;Komitet Wyborczy Liga Polskich Rodzin;SOBCZAK Bogusław Stanisław;6480;2.91;T
15;1;PiS;MARIANOWSKA Barbara;12498;5.61;T
15;2;PiS;ROJEK Józef;13409;6.02;T
15;4;PiS;CZESAK Edward;7529;3.38;T
15;5;PiS;WOJTKIEWICZ Michał;8846;3.97;T
15;1;PO;GRAD Aleksander;13680;6.14;T
15;2;PO;AUGUSTYN Urszula;4890;2.20;T
15;1;PSL;WODA Wiesław;8818;3.96;T
15;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;ZAWISZA Jerzy Tomasz;5338;2.40;T
16;1;PiS;JASIŃSKI Wojciech;14956;6.50;T
16;2;PiS;OPIOŁA Marek;5301;2.30;T
16;3;PiS;KOŁAKOWSKI Robert Jerzy;5335;2.32;T
16;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;SZYMANEK-DERESZ Jolanta Dorota;9723;4.22;T
16;1;PO;ABGAROWICZ Łukasz Maria;8239;3.58;T
16;2;PO;KOŹLAKIEWICZ Mirosław;7475;3.25;T
16;1;PSL;PAWLAK Waldemar;13202;5.74;T
16;2;PSL;SOPLIŃSKI Aleksander;2589;1.12;T
16;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;SZYMAŃCZYK Lech;7393;3.21;T
16;2;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;WIŚNIEWSKI Zenon Sylwester;5764;2.50;T
17;1;Komitet Wyborczy Liga Polskich Rodzin;BAŁAŻAK Witold Mieczysław;6420;2.85;T
17;1;PiS;SUSKI Marek;12018;5.34;T
17;2;PiS;WIŚNIEWSKA Lucyna Emilia;10846;4.82;T
17;5;PiS;WRÓBEL Marzena Dorota;7524;3.35;T
17;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;WIKIŃSKI Marek Michał;8671;3.86;T
17;1;PO;KOPACZ Ewa Bożena;14982;6.66;T
17;9;PSL;MALISZEWSKI Mirosław;6954;3.09;T
17;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;ŁYŻWIŃSKA Wanda Elżbieta;7842;3.49;T
17;4;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;PADUCH Marzena Hanna;7838;3.48;T
18;1;Komitet Wyborczy Liga Polskich Rodzin;KOWALSKI Bogusław;6274;2.11;T
18;1;PiS;PIŁKA Marian;14761;4.97;T
18;2;PiS;CZARTORYSKI Arkadiusz;14753;4.97;T
18;3;PiS;TCHÓRZEWSKI Krzysztof Józef;8516;2.87;T
18;4;PiS;KOWALCZYK Henryk;7211;2.43;T
18;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;PRZĄDKA Stanisława Alicja;7674;2.58;T
18;1;PO;AMBROZIEWICZ Robert Wiesław;9943;3.35;T
18;5;PO;MROCZEK Czesław;8311;2.80;T
18;1;PSL;KALINOWSKI Jarosław;15855;5.34;T
18;3;PSL;SAWICKI Marek Wacław;6527;2.20;T
18;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;FILIPEK Krzysztof;16515;5.56;T
18;2;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;SKWIERCZYŃSKI Grzegorz Krzysztof;6963;2.35;T
19;1;Komitet Wyborczy Liga Polskich Rodzin;GIERTYCH Roman Jacek;35812;4.72;T
19;1;PiS;KACZYŃSKI Jarosław;171129;22.55;T
19;2;PiS;KAMIŃSKI Mariusz;9142;1.20;T
19;3;PiS;GOSIEWSKA Małgorzata Maria;4251;0.56;T
19;6;PiS;OŁDAKOWSKI Jan Łukasz;3939;0.52;T
19;8;PiS;PONCYLJUSZ Paweł Janusz;4232;0.56;T
19;12;PiS;KARSKI Karol;2953;0.39;T
19;20;PiS;GÓRSKI Artur;2850;0.38;T
19;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;KALISZ Ryszard Roman;36013;4.74;T
19;2;Komitet Wyborczy Sojusz Lewicy Demokratycznej;PIEKARSKA Katarzyna Maria;26511;3.49;T
19;32;Komitet Wyborczy Sojusz Lewicy Demokratycznej;GADZINOWSKI Piotr;11650;1.53;T
19;1;PO;GRONKIEWICZ-WALTZ Hanna Beata;137280;18.09;T
19;2;PO;ŚPIEWAK Paweł;18403;2.42;T
19;4;PO;FABISIAK Joanna;6693;0.88;T
19;6;PO;WOJCIECHOWICZ Jacek Piotr;3380;0.45;T
19;10;PO;KOSECKI Roman Jacek;4395;0.58;T
19;11;PO;KIDAWA-BŁOŃSKA Małgorzata Maria;4615;0.61;T
19;15;PO;HIBNER Jolanta Emilia;3512;0.46;T
19;37;PO;PITERA Julia Teresa;39815;5.25;T
20;1;Komitet Wyborczy Liga Polskich Rodzin;PAWŁOWSKI Szymon Jerzy;7984;2.52;T
20;1;PiS;DORN Ludwik;39929;12.58;T
20;2;PiS;ZAWISZA Artur;10093;3.18;T
20;4;PiS;SZYSZKO Jan;7042;2.22;T
20;7;PiS;OLSZEWSKI Dariusz;5797;1.83;T
20;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;TOBER Michał;8945;2.82;T
20;1;PO;KOMOROWSKI Bronisław Maria;42100;13.27;T
20;2;PO;SMIRNOW Andrzej;10263;3.23;T
20;3;PO;ZAKRZEWSKA Jadwiga Teresa;4972;1.57;T
20;4;PO;OLECHOWSKA Alicja Danuta;6395;2.02;T
20;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;SIKORA Krzysztof Ryszard;5695;1.79;T
21;1;Komitet Wyborczy Liga Polskich Rodzin;KAWA Marek;6346;2.38;T
21;1;PiS;KŁOSOWSKI Sławomir;17894;6.71;T
21;2;PiS;CEGLECKA-ZIELONKA Teresa Zuzanna;5280;1.98;T
21;4;PiS;WALKIEWICZ Mieczysław;4634;1.74;T
21;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;GARBOWSKI Tomasz;7517;2.82;T
21;1;PO;JAZŁOWIECKA Danuta;14248;5.34;T
21;2;PO;JARMUZIEWICZ Tadeusz;9635;3.61;T
21;3;PO;KORZENIOWSKI Leszek Sylwester;7798;2.92;T
21;4;PO;KNOSALA Ryszard;9087;3.41;T
21;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;STĘPKOWSKI Józef;8714;3.27;T
21;3;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;LEWANDOWSKA Sandra Magdalena;5215;1.95;T
21;1;Komitet Wyborczy Wyborców "Mniejszość Niemiecka";KROLL Henryk;7852;2.94;T
21;2;Komitet Wyborczy Wyborców "Mniejszość Niemiecka";GALLA Ryszard;9072;3.40;T
22;1;Komitet Wyborczy Liga Polskich Rodzin;DASZYK Marian Józef;8276;3.03;T
22;2;Komitet Wyborczy Liga Polskich Rodzin;KOŁODZIEJ Janusz Adam;3786;1.39;T
22;1;PiS;KUCHCIŃSKI Marek;16061;5.88;T
22;2;PiS;ZAJĄC Stanisław;25225;9.23;T
22;5;PiS;ĆWIERZ Andrzej;6161;2.25;T
22;10;PiS;GOLBA Mieczysław;5551;2.03;T
22;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;POMAJDA Wojciech Tadeusz;6622;2.42;T
22;1;PO;ŁUKACIJEWSKA Elżbieta Katarzyna;14166;5.18;T
22;3;PO;KULESZA Tomasz;5621;2.06;T
22;1;PSL;KASPRZAK Mieczysław;7795;2.85;T
22;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;MAKSYMIUK Janusz Roman;7384;2.70;T
23;1;Komitet Wyborczy Liga Polskich Rodzin;WRZODAK Zygmunt;18921;4.69;T
23;2;Komitet Wyborczy Liga Polskich Rodzin;MURIAS Halina;6062;1.50;T
23;1;PiS;KŁECZEK Dariusz;16698;4.14;T
23;2;PiS;PAKUŁA-SACHARCZUK Anna;8675;2.15;T
23;5;PiS;SZLACHTA Andrzej;13824;3.43;T
23;6;PiS;OŻÓG Stanisław;16922;4.20;T
23;8;PiS;CHMIELOWIEC Zbigniew;10236;2.54;T
23;11;PiS;GOŁOJUCH Kazimierz;8245;2.04;T
23;15;PiS;MOSKAL Kazimierz;9541;2.37;T
23;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;STĘPIEŃ Władysław Piotr;10505;2.61;T
23;1;PO;SKOWROŃSKA Krystyna;16479;4.09;T
23;2;PO;TOMAKA Jan Walenty;7915;1.96;T
23;3;PO;RYNASIEWICZ Zbigniew;10354;2.57;T
23;1;PSL;BURY Jan;12050;2.99;T
23;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;ZBYROWSKA Maria;12171;3.02;T
24;1;Komitet Wyborczy Liga Polskich Rodzin;FEDOROWICZ Andrzej;12752;3.69;T
24;5;Komitet Wyborczy Liga Polskich Rodzin;JAROTA Jan;3763;1.09;T
24;1;PiS;JURGIEL Krzysztof;42920;12.42;T
24;2;PiS;ZIELIŃSKI Jarosław;15780;4.57;T
24;3;PiS;KOŁAKOWSKI Lech Antoni;6373;1.84;T
24;6;PiS;BOGUCKI Jacek;7189;2.08;T
24;30;PiS;CZEPE Roman;4087;1.18;T
24;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;STRZALIŃSKI Marek;11045;3.20;T
24;2;Komitet Wyborczy Sojusz Lewicy Demokratycznej;CZYKWIN Eugeniusz;14181;4.10;T
24;1;PO;TYSZKIEWICZ Robert;13232;3.83;T
24;3;PO;KLIM Józef Piotr;7815;2.26;T
24;8;PO;RACZKOWSKI Damian;5527;1.60;T
24;3;PSL;BORAWSKI Edmund;5311;1.54;T
24;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;WIŚNIOWSKA Genowefa;10670;3.09;T
24;3;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;WÓJCIK Janusz;4236;1.23;T
25;1;PiS;CYMAŃSKI Tadeusz;23518;6.75;T
25;2;PiS;KURSKI Jacek Olgierd;26446;7.59;T
25;3;PiS;FOLTYN-KUBICKA Hanna;5725;1.64;T
25;4;PiS;LISS Andrzej Marcelin;5674;1.63;T
25;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;OSTROWSKA Małgorzata Teresa;12861;3.69;T
25;1;PO;TUSK Donald Franciszek;79237;22.75;T
25;2;PO;NOWAK Sławomir Ryszard;9061;2.60;T
25;3;PO;ZIELIŃSKA-GŁĘBOCKA Anna Maria;3797;1.09;T
25;4;PO;RYBICKI Arkadiusz Czesław;9466;2.72;T
25;6;PO;KOZDROŃ Jerzy;3868;1.11;T
25;24;PO;WAŁĘSA Jarosław Leszek;14709;4.22;T
25;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;HOJARSKA Danuta;10155;2.92;T
26;1;Komitet Wyborczy Liga Polskich Rodzin;STRĄK Robert;13859;3.76;T
26;1;PiS;SZCZYPIŃSKA Jolanta Irena;20270;5.49;T
26;2;PiS;SELLIN Jarosław Daniel;18097;4.90;T
26;4;PiS;KOZAK Zbigniew Ryszard;7901;2.14;T
26;18;PiS;KACZYŃSKI Ryszard Paweł;7750;2.10;T
26;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;SENYSZYN Joanna;11925;3.23;T
26;2;Komitet Wyborczy Sojusz Lewicy Demokratycznej;JARUGA-NOWACKA Izabela Walentyna;10492;2.84;T
26;1;PO;BIERNACKI Marek;41336;11.20;T
26;2;PO;AZIEWICZ Tadeusz;9093;2.46;T
26;3;PO;KLEINA Kazimierz Mariusz;7896;2.14;T
26;4;PO;PLOCKE Kazimierz Florian;9579;2.60;T
26;5;PO;BUDNIK Jerzy Feliks;8396;2.28;T
26;10;PO;LAMCZYK Stanisław Józef;6276;1.70;T
26;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;WOSZCZEROWICZ Lech;5987;1.62;T
27;1;Komitet Wyborczy Liga Polskich Rodzin;ZADORA Stanisław;6463;2.56;T
27;1;PiS;FALFUS Jacek Eugeniusz;27698;10.99;T
27;2;PiS;MATUSZNY Kazimierz Władysław;9033;3.58;T
27;3;PiS;PIĘTA Stanisław Jan;7240;2.87;T
27;6;PiS;SZWED Stanisław;10006;3.97;T
27;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;SZWARC Jan;7642;3.03;T
27;1;PO;TOMCZYKIEWICZ Tomasz;22221;8.82;T
27;2;PO;MUCHACKI Rafał Klemens;12015;4.77;T
27;3;PO;KOPEĆ Tadeusz Wiktor;6206;2.46;T
28;1;PiS;GIŻYŃSKI Szymon Stanisław;15840;8.65;T
28;2;PiS;KARASIEWICZ Lucjan Dominik;6844;3.74;T
28;3;PiS;WIŚNIEWSKA Jadwiga Maria;6131;3.35;T
28;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;JANIK Ewa Maria;6077;3.32;T
28;1;PO;MANIURA Edward Makary;11279;6.16;T
28;2;PO;ROZPONDEK Halina Leokadia;9949;5.43;T
28;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;GRZESIK Andrzej Marek;9501;5.19;T
29;1;PiS;JĘDRYCH Jędrzej;13791;5.96;T
29;2;PiS;SZARAMA Wojciech Piotr;9280;4.01;T
29;4;PiS;WITA Tadeusz;4656;2.01;T
29;5;PiS;CHŁOPEK Aleksander Antoni;5366;2.32;T
29;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;MARTYNIUK Wacław Andrzej;11339;4.90;T
29;1;PO;SZUMILAS Krystyna Maria;16105;6.96;T
29;2;PO;GAŁAŻEWSKI Andrzej Józef;9524;4.11;T
29;5;PO;GŁOGOWSKI Tomasz Marian;6812;2.94;T
29;7;PO;WIĘCKOWSKA Ewa Małgorzata;7018;3.03;T
29;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;MORIC Rajmund Klemens;3091;1.33;T
30;1;PiS;PIECHA Bolesław Grzegorz;23887;10.63;T
30;2;PiS;WÓJCIK Michał Marek;7428;3.31;T
30;3;PiS;KLOC Izabela Helena;5185;2.31;T
30;6;PiS;JANIK Grzegorz Piotr;4417;1.97;T
30;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;MOTOWIDŁO Tadeusz;13488;6.00;T
30;1;PO;MARKOWIAK Andrzej Janusz;10539;4.69;T
30;2;PO;WYCISŁO Eugeniusz Józef;6836;3.04;T
30;4;PO;GADOWSKI Krzysztof Jan;7705;3.43;T
30;8;PO;SIEDLACZEK Henryk Piotr;7476;3.33;T
31;1;PiS;POLACZEK Jerzy Jan;39335;11.87;T
31;2;PiS;NOWAK Maria Teresa;9866;2.98;T
31;3;PiS;MIKUŁA Krzysztof Józef;10208;3.08;T
31;6;PiS;LYSKO Alojzy Wiktor;6581;1.99;T
31;7;PiS;TOBISZOWSKI Grzegorz Józef;7662;2.31;T
31;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;ZABOROWSKI Zbyszek;12643;3.81;T
31;1;PO;SOŚNIERZ Andrzej Stanisław;54876;16.56;T
31;2;PO;PIERZCHAŁA Elżbieta Apolonia;10646;3.21;T
31;3;PO;RZYMEŁKA Jan Antoni;8878;2.68;T
