D;R2;100101;CZECHOWSKA Mariola Małgorzata;Komitet Wyborczy Prawo i Sprawiedliwość;12376;61.92;;Tak
D;R2;100105;SIKORA Karol;Komitet Wyborczy Wyborców Budujmy Gminę Razem;991;53.68;;Tak
D;R2;100107;KAMIENIAK Krzysztof Paweł;Komitet Wyborczy Wyborców Gminy Szczerców;2204;51.70;;Tak
D;R2;100108;ŚWIERCZYŃSKA Urszula;Komitet Wyborczy Wyborców Ziemia Zelowska;3417;54.95;;Tak
D;R2;100203;DĄBROWSKA Dorota Maria;Komitet Wyborczy Wyborców Dorota Dąbrowska;549;50.55;;Tak
D;R2;100211;AMBROZIAK Grzegorz;Komitet Wyborczy Wyborców Nowe Oblicze Gminy;2236;69.44;;Tak
D;R2;100302;SZKUDLAREK Gabriel;Komitet Wyborczy Wyborców Bezpartyjne Porozumienie Samorządowe;4008;62.53;;Tak
D;R2;100304;WŁODARCZYK Michał;Komitet Wyborczy Prawo i Sprawiedliwość;2132;54.65;;Tak
D;R2;100404;PIETRZAK Tomasz  Marek;Komitet Wyborczy Prawo i Sprawiedliwość;1717;63.90;;Tak
D;R2;100405;ROGOZIŃSKI Jacek Mariusz;Komitet Wyborczy Prawo i Sprawiedliwość;1588;55.78;;Tak
D;R2;100406;LISIECKI Krzysztof Marian;Komitet Wyborczy Wyborców Krzysztofa Lisieckiego;1628;55.91;;Tak
D;R2;100407;PRóCHNIEWICZ Krzysztof Andrzej;Komitet Wyborczy Polskie Stronnictwo Ludowe;824;57.30;;Tak
D;R2;100501;KALIŃSKI Krzysztof Jan;Komitet Wyborczy Wyborców Krzysztofa Jana Kalińskiego;4631;53.88;;Tak
D;R2;100502;KUBIŃSKI Sylwester Dariusz;Komitet Wyborczy Polskie Stronnictwo Ludowe;1401;50.23;;Tak
D;R2;100506;WOJDA Agnieszka Danuta;Komitet Wyborczy Wyborców Zgoda w Gminie Kocierzew Południowy;786;55.39;;Tak
D;R2;100508;RUTA Adam;Komitet Wyborczy Wyborców Razem Dla Gminy Łyszkowice;1315;52.12;;Tak
D;R2;100509;WERLE Andrzej;Komitet Wyborczy Wyborców Nieborów;2185;56.53;;Tak
D;R2;100603;AGACIAK Radosław Wiktor;Komitet Wyborczy Wyborców Nowe Brójce;1400;50.38;;Tak
D;R2;100608;SZCZEŚNIAK Piotr;Komitet Wyborczy Wyborców Piotra Szcześniaka-Czas Na Odnowę;1355;64.16;;Tak
D;R2;100610;KOBUS Konrad Dariusz;Komitet Wyborczy Wyborców Razem Dla Gminy Rzgów;1523;50.03;;Tak
D;R2;100704;KĄDZIELA Rafał Janusz;Komitet Wyborczy Wyborców Niezależny Blok Samorządowy;8397;62.28;;Tak
D;R2;100801;BRZYSZCZ Henryk Stefan;Komitet Wyborczy Konstantynowskie Porozumienie Samorządowe;3361;54.65;;Tak
D;R2;100802;MACKIEWICZ Grzegorz Bernard;Komitet Wyborczy Wyborców Blok Samorządowy Razem;11840;63.11;;Tak
D;R2;100901;DRAB Rafał Tadeusz;Komitet Wyborczy Wyborców Rafała Draba;3853;70.32;;Tak
D;R2;100907;JEDNAK Marek Józef;Komitet Wyborczy Prawo i Sprawiedliwość;1166;57.07;;Tak
D;R2;101005;ŁĄCZNY Piotr;Komitet Wyborczy Wyborców Bezpieczna i Aktywna Gmina;1121;60.96;;Tak
D;R2;101009;OSTROWSKI Wojciech Zenon;Komitet Wyborczy Wyborców Czas Na Zmiany;4139;63.97;;Tak
D;R2;101010;DROZDEK Roman Czesław;Komitet Wyborczy Wyborców Romana Drozdka;2396;51.24;;Tak
D;R2;101011;JAROS ANDRZEJ MACIEJ;Komitet Wyborczy Wyborców Andrzeja Jarosa;1819;53.78;;Tak
D;R2;101105;KUROPATWA Piotr Stanisław;Komitet Wyborczy Wyborców Samorząd Lokalny;1233;54.15;;Tak
D;R2;101201;MILCZANOWSKA Anna Maria;Komitet Wyborczy Prawo i Sprawiedliwość;8240;50.88;;Tak
D;R2;101203;PACHULSKI Janusz;Komitet Wyborczy Wyborców Razem Porozumienie Gminne;1264;55.98;;Tak
D;R2;101204;OLEJNICZAK Paweł Tomasz;Komitet Wyborczy Wyborców Pawła Olejniczaka;1877;64.61;;Tak
D;R2;101205;PAWŁOWSKI Bogdan;Komitet Wyborczy Wyborców Bogdana Pawłowskiego;1905;71.62;;Tak
D;R2;101209;PICHIT Wioletta Natasza;Komitet Wyborczy Wyborców "Samorządność";1115;52.50;;Tak
D;R2;101301;MISZTAL Dariusz Adam;Komitet Wyborczy Prawo i Sprawiedliwość;3495;53.10;;Tak
D;R2;101401;OSIEWAŁA Paweł;Komitet Wyborczy Wyborców Solidarne Miasto Sieradz;7503;52.52;;Tak
D;R2;101402;RAJEWSKI Karol;Komitet Wyborczy Prawo i Sprawiedliwość;3513;50.60;;Tak
D;R2;101408;KAŹMIERCZAK Jarosław Jan;Komitet Wyborczy Wyborców Jarosława Jana Kaźmierczaka;2455;62.25;;Tak
D;R2;101409;SERAFIŃSKI Jan Józef;Komitet Wyborczy Wyborców Warta 2014;2616;54.08;;Tak
D;R2;101411;SOBAŃSKA Jadwiga Dorota;Komitet Wyborczy Polskie Stronnictwo Ludowe;1629;58.26;;Tak
D;R2;101508;MOSKWA Dominik Tomasz;Komitet Wyborczy Wyborców Dominika Moskwy;1211;56.09;;Tak
D;R2;101601;WITKO Marcin;Komitet Wyborczy Prawo i Sprawiedliwość;9773;53.66;;Tak
D;R2;101604;BEDNAREK Andrzej;Komitet Wyborczy Wyborców Teraźniejszość i Przyszłość Naszej Gminy;1508;54.30;;Tak
D;R2;101607;REBZDA JERZY;Komitet Wyborczy Wyborców Rokiciny Nasza Ojczyzna;1679;55.84;;Tak
D;R2;101707;OLCZYK Jacek;Komitet Wyborczy Wyborców Nasza Gmina Pątnów;1846;54.44;;Tak
D;R2;101709;OKRASA Paweł Piotr;Komitet Wyborczy Wyborców Pawła Okrasy;5076;51.40;;Tak
D;R2;101801;DOMINAS Leszek;Komitet Wyborczy Wyborców Gmina 2014;910;60.71;;Tak
D;R2;101803;WOJCIESZAK Marian Jan;Komitet Wyborczy Wyborców Zgoda;1526;64.20;;Tak
D;R2;101806;SKRZYPEK Sylwester Paweł;Komitet Wyborczy Wyborców Zgoda;1109;67.75;;Tak
D;R2;101807;PRZYBYŁ Rafał Mariusz;Komitet Wyborczy Wyborców Niezależni Wieruszów;3490;63.08;;Tak
D;R2;101901;NIEDŹWIECKI Piotr Wincenty;Komitet Wyborczy Wyborców Forum Dobrej Woli;6309;51.12;;Tak
D;R2;101903;OLESZCZYK Witold Jakub;Komitet Wyborczy Platforma Obywatelska RP;1286;59.51;;Tak
D;R2;102001;JANECZEK Grzegorz Witold;Komitet Wyborczy Platforma Obywatelska RP;2718;69.71;;Tak
D;R2;102003;STANISZEWSKI Przemysław Konrad;Komitet Wyborczy Prawo i Sprawiedliwość;10498;61.67;;Tak
D;R2;102006;KOMOROWSKI Tomasz Grzegorz;Komitet Wyborczy Wyborców Pozytywna Energia;1707;52.39;;Tak
D;R2;102009;KACZMAREK Barbara Małgorzata;Komitet Wyborczy Wyborców Barbary Kaczmarek Razem Dziś i Jutro;2347;51.65;;Tak
D;R2;102104;SZELIGOWSKA Anna;Komitet Wyborczy Stowarzyszenie Wspólnota Obywatelska Powiatu Brzezińskiego;996;50.82;;Tak
D;R2;106301;JAŻDŻYK Krzysztof;Komitet Wyborczy Stowarzyszenia Razem dla Skierniewic;9496;57.11;;Tak
D;R2;120101;KOLAWIŃSKI Stefan Mieczysław;Komitet Wyborczy Wyborców Bochniacy dla Bochni;5405;61.36;;Tak
D;R2;120102;BZDEK Marek Edward;Komitet Wyborczy Wyborców Solidarny Samorząd;3980;55.19;;Tak
D;R2;120106;WIĘCKOWSKA Małgorzata Irena;Komitet Wyborczy Wyborców Autostrada Do Przyszłości;3858;72.52;;Tak
D;R2;120107;PALEJ Mariusz Wiesław;Komitet Wyborczy Wyborców Mariusza Paleja;2315;62.31;;Tak
D;R2;120202;WAWRYKA Grzegorz;Komitet Wyborczy Wyborców Wspólnota Samorządowa Powiatu Brzeskiego;5341;53.08;;Tak
D;R2;120303;NIECHWIEJ Marek Michał;Komitet Wyborczy Towarzystwa Przyjaciół Ziemi Chrzanowskiej;5710;51.94;;Tak
D;R2;120305;ADAMCZYK Adam;Komitet Wyborczy Trzebińskiego Ruchu Społecznego "Niezależność";5750;60.49;;Tak
D;R2;120402;KACZMARSKI Krzysztof Maciej;Komitet Wyborczy Wyborców Niezależni Powiśle Dąbrowskie;3797;55.37;;Tak
D;R2;120501;KUKLA Rafał Tomasz;Koalicyjny Komitet Wyborczy SLD Lewica Razem;4249;55.93;;Tak
D;R2;120603;LISOWSKI Robert;Komitet Wyborczy Wyborców Gospodarna Gmina Iwanowice;2039;60.94;;Tak
D;R2;120604;PIAŚNIK Adam Henryk;Komitet Wyborczy Prawo i Sprawiedliwość;2328;51.70;;Tak
D;R2;120606;GREGORCZYK Wacław Jan;Komitet Wyborczy Wyborców Wspólna Gmina Krzeszowice;5790;58.00;;Tak
D;R2;120607;MIŚ Paweł Stanisław;Komitet Wyborczy Prawo i Sprawiedliwość;3435;75.36;;Tak
D;R2;120609;PIOTROWSKI Piotr Paweł;Komitet Wyborczy Stowarzyszenie "Przyjazna Gmina Mogilany";2811;52.56;;Tak
D;R2;120611;KOLASA Paweł Marian;Komitet Wyborczy "Nasze Miasto, Nasza Gmina";5970;54.09;;Tak
D;R2;120702;KOWALCZYK Józef Władysław;Komitet Wyborczy Wyborców "ODPOWIEDZIALNY SAMORZĄD";1776;59.48;;Tak
D;R2;120706;STANISŁAWCZYK Czesław;Komitet Wyborczy Wyborców "NASZA GMINA";2352;70.67;;Tak
D;R2;120709;ŻABA Bolesław;Komitet Wyborczy Wyborców Bolesława Żaby;3896;62.53;;Tak
D;R2;120712;PTASZEK Paweł  Jan;Komitet Wyborczy Wyborców "SOLIDARNA GMINA";1572;52.82;;Tak
D;R2;120803;BASA Jan Zbigniew;Komitet Wyborczy Wyborców Razem dla Dobra Wspólnego;1189;50.73;;Tak
D;R2;120807;VOZSNAK Marta Małgorzata;Komitet Wyborczy Wyborców Razem dla Miechowszczyzny;998;54.81;;Tak
D;R2;120907;PUŁKA Piotr Jan;Komitet Wyborczy Wyborców Piotra Pułki Gmina dla Ludzi;3114;57.34;;Tak
D;R2;120909;STALMACH Wiesław;Komitet Wyborczy Polskie Stronnictwo Ludowe;1743;53.48;;Tak
D;R2;121001;FYDA Paweł Marek;Komitet Wyborczy Wyborców "Mój Nowy Grybów";1534;56.79;;Tak
D;R2;121003;TOBIASZ Józef;Komitet Wyborczy Wyborców JÓZEFA TOBIASZA;2025;62.31;;Tak
D;R2;121007;REŚKO Dariusz Józef;Komitet Wyborczy Wyborców RUCH POPARCIA DARIUSZA REŚKI;3506;53.78;;Tak
D;R2;121013;JANECZEK Zbigniew;Komitet Wyborczy Wyborców ZBIGNIEWA JANECZKA;2013;54.45;;Tak
D;R2;121101;WATYCHA Grzegorz Tomasz;Komitet Wyborczy Wyborców Ruch Obywatelski Nasze Miasto;7324;64.02;;Tak
D;R2;121103;BABICZ Józef Władysław;Komitet Wyborczy Wyborców Solidarni z Wyborcami;2731;50.15;;Tak
D;R2;121106;DYDA Jan Tadeusz;Komitet Wyborczy Wyborców Jana "Janusza" Dydy;1579;54.00;;Tak
D;R2;121108;JAMRÓZ Jakub Marek;Komitet Wyborczy Wyborców JAKUBA JAMROZA BLIŻEJ LUDZI;1875;52.18;;Tak
D;R2;121114;SZKARADZIŃSKI Rafał Piotr;Komitet Wyborczy Stowarzyszenie "Dla Rozwoju Gminy Szaflary";2165;66.55;;Tak
D;R2;121203;DUDZIŃSKI Krzysztof;Komitet Wyborczy Wyborców Samorząd OdNowa;1728;55.78;;Tak
D;R2;121204;BIEŃ Norbert Tomasz;Komitet Wyborczy Wyborców Samorząd OdNowa;2779;53.05;;Tak
D;R2;121205;PIAŚNIK Roman;Komitet Wyborczy Wyborców Roman Piaśnik-Wybierzmy Zmiany;7760;50.69;;Tak
D;R2;121207;ZIELNIK Adam Piotr;Komitet Wyborczy Wyborców Samorząd OdNowa;4485;58.90;;Tak
D;R2;121302;ŚLUSARCZYK Cecylia Czesława;Komitet Wyborczy Wyborców Obywatelski Komitet Wyborczy Brzeszcze 2014;3451;53.82;;Tak
D;R2;121306;BARTOSZ Albert Piotr;Komitet Wyborczy Wyborców Nowa Nadzieja;2796;50.72;;Tak
D;R2;121309;BIERNAT Zbigniew Stanisław;Komitet Wyborczy Wyborców Nasz Wspólny Dom Gmina Zator;1797;50.58;;Tak
D;R2;121403;CHOJKA Jan Stefan;Komitet Wyborczy Wyborców Ziemia Nowobrzeska;1291;58.39;;Tak
D;R2;121405;CICHY Grzegorz Rafał;Komitet Wyborczy Wyborców KPR Razem;3413;62.18;;Tak
D;R2;121406;SŁOWIŃSKI Marek Marcin;Komitet Wyborczy Polskie Stronnictwo Ludowe;903;58.83;;Tak
D;R2;121508;PAJĄK Marcin Władysław;Komitet Wyborczy Wyborców RAZEM DLA GMINY ZAWOJA;1885;58.72;;Tak
D;R2;121603;MIKUŁA Arkadiusz Krzysztof;Komitet Wyborczy Wyborców Nasza Gmina 2014;3250;67.43;;Tak
D;R2;121604;KNAPIK Józef Stanisław;Komitet Wyborczy Wyborców Gmina Pleśna - Nasz Wspólny Dom;2171;53.49;;Tak
D;R2;121606;KARASIEWICZ Bernard Henryk;Komitet Wyborczy Wyborców Jedność;2622;54.72;;Tak
D;R2;121607;KARAŚ Marek Tadeusz;Komitet Wyborczy Prawo i Sprawiedliwość;1616;50.66;;Tak
D;R2;121610;DROGOŚ Adam Mikołaj;Komitet Wyborczy Wyborców Adama Drogosia "Nasza Wspólna Gmina";3814;59.40;;Tak
D;R2;121611;DRĄG Zbigniew;Komitet Wyborczy Wyborców Wspólna Gmina;2646;58.54;;Tak
D;R2;121613;BĄK Tadeusz Władysław;Komitet Wyborczy Prawo i Sprawiedliwość;2653;52.75;;Tak
D;R2;121701;DORULA Leszek;Komitet Wyborczy Wyborców Jedno Zakopane;5539;56.92;;Tak
D;R2;121801;ŻAK Tomasz;Komitet Wyborczy Wyborców Nasza Gmina Andrychów;7911;57.63;;Tak
D;R2;121803;ORMANTY Augustyn Leszek;Komitet Wyborczy Polskie Stronnictwo Ludowe;3439;53.76;;Tak
D;R2;121804;ŁOPATA Tadeusz Marian;Komitet Wyborczy Prawo i Sprawiedliwość;1332;57.19;;Tak
D;R2;121807;WACŁAWSKI Jan Stanisław;Komitet Wyborczy Wyborców "Mała Ojczyzna Gmina Stryszów";1565;50.47;;Tak
D;R2;121809;KLINOWSKI Mateusz Michał;Komitet Wyborczy Wyborców Wolne Wadowice;8141;56.93;;Tak
D;R2;121902;WOJAS Zbigniew;Komitet Wyborczy Wyborców "Razem Dla Mieszkańców";3584;50.92;;Tak
D;R2;126101;MAJCHROWSKI Jacek Maria;Komitet Wyborczy Wyborców Jacka Majchrowskiego;114705;58.77;;Tak
D;R2;126201;NOWAK Ryszard Aleksander;Komitet Wyborczy Prawo i Sprawiedliwość;15385;50.31;;Tak
D;R2;126301;CIEPIELA Roman Stefan;Komitet Wyborczy Platforma Obywatelska RP;15770;51.10;;Tak
D;R2;140101;BOLEK Adam;Komitet Wyborczy Wyborców "Nasza Mała Ojczyzna";1996;50.15;;Tak
D;R2;140105;STYKOWSKI Krzysztof Robert;Komitet Wyborczy Wyborców Razem dla Gminy Stromiec;1271;63.65;;Tak
D;R2;140201;KOSIŃSKI Krzysztof;Komitet Wyborczy Polskie Stronnictwo Ludowe;8448;56.92;;Tak
D;R2;140206;MIERZEJEWSKI Zdzisław;Komitet Wyborczy Wyborców Zdzisława Mierzejewskiego;1245;52.22;;Tak
D;R2;140207;WIETESKA Stanisław Sławomir;Komitet Wyborczy Polskie Stronnictwo Ludowe;1436;61.29;;Tak
D;R2;140209;ŚLUBOWSKA Marzena Józefa;Komitet Wyborczy Wyborców Marzeny Józefy Ślubowskiej;1992;66.80;;Tak
D;R2;140306;JANISIEWICZ Marian Stanisław;Komitet Wyborczy Wyborców Nasza Gmina Łaskarzew;1451;56.57;;Tak
D;R2;140307;DYMIŃSKI Sylwester Marek;Komitet Wyborczy Wyborców Gmina Maciejowice-Wspólna Sprawa;1535;52.21;;Tak
D;R2;140311;KOSZUTSKI Andrzej Jacek;Komitet Wyborczy Wyborców Wspólna Gmina Sobolew;2115;55.82;;Tak
D;R2;140312;KOSTYRA Stanisław;Komitet Wyborczy Wyborców Spokojna Wieś;2023;67.32;;Tak
D;R2;140313;SZYCHOWSKI Łukasz Mieczysław;Komitet Wyborczy Wyborców "Dla Rozwoju Gminy Wilga";1293;52.75;;Tak
D;R2;140314;MISZKURKA Mirosława Jadwiga;Komitet Wyborczy Wyborców Mirosławy Miszkurka;1838;54.48;;Tak
D;R2;140401;KALINOWSKI Paweł Witold;Komitet Wyborczy Prawo i Sprawiedliwość;4023;54.85;;Tak
D;R2;140402;ZIELIŃSKI Edmund;Komitet Wyborczy Wyborców "Edmund Zieliński";1913;50.33;;Tak
D;R2;140501;KWIATKOWSKA Wiesława Celina;Komitet Wyborczy Wyborców Wiesławy Kwiatkowskiej - Decydujmy RAZEM;3434;51.48;;Tak
D;R2;140506;WAWRUCH Halina;Komitet Wyborczy Wyborców Nasza Gmina Wspólna Sprawa;1763;53.33;;Tak
D;R2;140602;MIKOŁAJEWSKI Marek Sławomir;Komitet Wyborczy Wyborców Prawa Gmina;1483;53.71;;Tak
D;R2;140604;SŁABUSZEWSKI Sławomir Roman;Komitet Wyborczy Wyborców Nasza Gmina Goszczyn;749;57.04;;Tak
D;R2;140607;CHMIELEWSKI Sławomir;Komitet Wyborczy Wyborców Razem dla Przyszłości;2028;55.00;;Tak
D;R2;140611;GIZKA Dariusz Witold;Komitet Wyborczy Wyborców "Wspólnie dla Miasta i Gminy Warka";4034;56.33;;Tak
D;R2;140702;MAŁAŚNICKI Józef Grzegorz;Komitet Wyborczy "Praworządny Powiat Miasto i Gmina";2236;54.58;;Tak
D;R2;140703;PAWLONKA Wiesław Andrzej;Komitet Wyborczy Wyborców Wiesława Andrzeja Pawlonki;1063;55.05;;Tak
D;R2;140706;DRAPAŁA Marek;Komitet Wyborczy Wyborców Wspólnota Samorządowa Gminy Magnuszew;2146;56.08;;Tak
D;R2;140707;CZERSKI Marian Zbigniew;Komitet Wyborczy Samorządowe Stowarzyszenie "Nasz Region Kozienicki";772;51.74;;Tak
D;R2;140802;CHODORSKI Jarosław Mirosław;Komitet Wyborczy Wyborców Chodorskiego Jarosława;3624;64.08;;Tak
D;R2;140903;WIELORAŃSKI Jacek Lucjan;Komitet Wyborczy Wyborców Niezależni Razem;2728;65.70;;Tak
D;R2;140905;STRĄK Mariusz;Komitet Wyborczy Wyborców Przyjazna i Nowoczesna Gmina;1318;53.30;;Tak
D;R2;140906;SZYMCZYK Marek Tomasz;Komitet Wyborczy Wyborców Nasza Gmina Nasz Powiat;1768;63.44;;Tak
D;R2;141002;KUCEWICZ Mariusz;Komitet Wyborczy Wyborców Mariusza Kucewicza;2585;62.02;;Tak
D;R2;141005;LIPKA Andrzej;Komitet Wyborczy Wyborców Ziemia Sarnacka;1104;58.60;;Tak
D;R2;141106;ZAŁĘSKI Włodzimierz;Komitet Wyborczy Polskie Stronnictwo Ludowe;1308;59.92;;Tak
D;R2;141107;ŚWIDERSKI Piotr;Komitet Wyborczy Wyborców "Inicjatywa Rozwój Praca";1401;57.18;;Tak
D;R2;141108;NAPIóRKOWSKI Roman;Komitet Wyborczy Wyborców „Najważniejsi są mieszkańcy gminy";714;51.29;;Tak
D;R2;141206;GAŁĄZKA Tadeusz;Komitet Wyborczy Wyborców "Dobre Ręce";1201;50.53;;Tak
D;R2;141211;PIECHOSKI Antoni Janusz;Komitet Wyborczy Wyborców Wspólnota Samorządowa-Razem;2663;60.90;;Tak
D;R2;141214;SULEWSKI Adam;Komitet Wyborczy Wyborców Adama Sulewskiego;1525;53.70;;Tak
D;R2;141303;GOSCHORSKI Jarosław;Komitet Wyborczy Wyborców Jarosława Goschorskiego;1235;54.79;;Tak
D;R2;141406;CIECIERSKI Artur;Komitet Wyborczy Wyborców Artura Ciecierskiego Czas na Zmiany;1459;54.54;;Tak
D;R2;141503;GOCŁOWSKI Ryszard;Komitet Wyborczy Polskie Stronnictwo Ludowe;1515;57.58;;Tak
D;R2;141504;KULESZA Małgorzata Maria;Komitet Wyborczy Wyborców Nasza Gmina To My;1570;51.46;;Tak
D;R2;141507;KSEPKA Jerzy;Komitet Wyborczy Wyborców Bezpartyjna Gmina;1762;54.18;;Tak
D;R2;141601;BAUER Jerzy;Komitet Wyborczy Prawo i Sprawiedliwość;3816;52.14;;Tak
D;R2;141605;KORDEK Bożena;Komitet Wyborczy Wyborców Bożeny Kordek;2961;56.59;;Tak
D;R2;141701;KRUSZEWSKI Stanisław;Komitet Wyborczy Dla Miasta;4121;57.83;;Tak
D;R2;141702;SZCZEPANIAK Zbigniew Janusz;Komitet Wyborczy Wyborców Otwock Tworzymy Wspólnie;7881;55.38;;Tak
D;R2;141703;KWIATKOWSKI Witold;Komitet Wyborczy Wyborców Razem Dla Gminy Celestynów;3920;74.24;;Tak
D;R2;141706;ZOWCZAK Karolina;Komitet Wyborczy Wyborców Wspólnota Samorządowa Powiatu Otwockiego;700;51.40;;Tak
D;R2;141708;BUDNY Janusz Witold;Komitet Wyborczy Wyborców Janusz Budny;2271;51.39;;Tak
D;R2;141801;ZIELIŃSKI Dariusz Antoni;Komitet Wyborczy Wyborców Bezpartyjni;4069;52.45;;Tak
D;R2;141802;JAŃCZUK Kazimierz;Komitet Wyborczy Wyborców Konstancin Jutra;4282;58.93;;Tak
D;R2;141804;LIS ZDZISŁAW JERZY;Komitet Wyborczy Platforma Obywatelska RP;9437;56.41;;Tak
D;R2;141902;STANISZEWSKI Jerzy Maciej;Komitet Wyborczy Polskie Stronnictwo Ludowe;1882;55.63;;Tak
D;R2;141908;WOJNAROWSKI Zygmunt Grzegorz;Komitet Wyborczy Wyborców "Nasza Gmina Mała Wieś";1421;50.09;;Tak
D;R2;141911;DYLICKI Krzysztof Stanisław;Komitet Wyborczy Polskie Stronnictwo Ludowe;1021;53.07;;Tak
D;R2;141912;ZAWADKA Marcin;Komitet Wyborczy Stowarzyszenie "Nasza Gmina Słupno";1545;53.11;;Tak
D;R2;142001;PIETRASIK Andrzej Józef;Komitet Wyborczy Wyborców Porozumienie Samorz. Ziemi Płońskiej;3718;52.79;;Tak
D;R2;142003;SOBECKI Tomasz;Komitet Wyborczy Wyborców Kandydata Tomasza Sobeckiego;1670;54.45;;Tak
D;R2;142005;PAJĄK Witold Stanisław;Komitet Wyborczy Polskie Stronnictwo Ludowe;925;56.23;;Tak
D;R2;142011;ROMATOWSKI Andrzej Jan;Komitet Wyborczy Wyborców Sochocin;1836;59.90;;Tak
D;R2;142012;WOŹNIAK Romuald;Komitet Wyborczy Wyborców Romualda Woźniaka - "Dla Gminy Załuski";1352;59.43;;Tak
D;R2;142101;SZUPLEWSKI GRZEGORZ WALDEMAR;Komitet Wyborczy Wyborców Nasz Piastów - Wspólnota Samorządowa;3951;63.63;;Tak
D;R2;142102;STARZYŃSKI Jan;Komitet Wyborczy Wyborców Samorządowe Porozumienie Pruszkowa;9551;59.76;;Tak
D;R2;142104;GRABKA Krzysztof;Komitet Wyborczy Wyborców "Przyszłość Gminy";2987;52.17;;Tak
D;R2;142204;STANCEL Krzysztof;Komitet Wyborczy Wyborców Porozumienie Ponad Podziałami;1396;52.25;;Tak
D;R2;142304;KMIECIAK Marian;Komitet Wyborczy Wyborców Mariana Kmieciaka;1327;54.90;;Tak
D;R2;142306;TOMASIK Tadeusz;Komitet Wyborczy Wyborców Porozumienie Samorządowe;2756;57.62;;Tak
D;R2;142307;URBAŃCZYK Krzysztof Marian;Komitet Wyborczy Wyborców Urbańczyka;1507;68.66;;Tak
D;R2;142402;MROCZKOWSKI Jan;Komitet Wyborczy Wyborców Jan Mroczkowski;1495;53.28;;Tak
D;R2;142501;ZAWODNIK Romuald;Komitet Wyborczy Wyborców Romualda Zawodnika Wspólne Pionki;3584;54.65;;Tak
D;R2;142502;DZIEWIT Paweł;Komitet Wyborczy Prawo i Sprawiedliwość;2056;51.58;;Tak
D;R2;142504;ZASADA Elżbieta  Janina;Komitet Wyborczy Prawo i Sprawiedliwość;1853;58.09;;Tak
D;R2;142505;DZIEWIERZ Kamil Dominik;Komitet Wyborczy Prawo i Sprawiedliwość;2515;54.94;;Tak
D;R2;142506;LEŚNOWOLSKI Piotr Józef;Komitet Wyborczy Wyborców Razem dla Gminy;2625;50.83;;Tak
D;R2;142507;OSIŃSKI Tadeusz Jerzy;Komitet Wyborczy Polskie Stronnictwo Ludowe;2710;55.44;;Tak
D;R2;142510;KUMIĘGA Ireneusz Roman;Komitet Wyborczy Wyborców Ireneusza Kumięgi;3238;54.37;;Tak
D;R2;142511;DULIAS Zdzisław Cezary;Komitet Wyborczy Polskie Stronnictwo Ludowe;1817;55.68;;Tak
D;R2;142513;BIAŁKOWSKI Sławomir Adam;Komitet Wyborczy Wyborców Forum Samorządowe;2070;55.39;;Tak
D;R2;142604;DMOWSKA-PACZUSKA Dorota Joanna;Komitet Wyborczy Wyborców "Gmina z Przyszłością";1222;53.67;;Tak
D;R2;142605;ŁUGOWSKI Jan Paweł;Komitet Wyborczy Prawo i Sprawiedliwość;1453;64.58;;Tak
D;R2;142608;BRODOWSKI Henryk Marian;Komitet Wyborczy Wyborców "Gospodarz w Gminie";2628;51.82;;Tak
D;R2;142611;KRYSZCZUK Krzysztof Teofil;Komitet Wyborczy Wyborców Razem 2014;1512;54.25;;Tak
D;R2;142701;PERZYŃSKI Jarosław Marcin;Komitet Wyborczy Wyborców Jarosława Perzyńskiego Dla Przyszłości Sierpca;4837;76.62;;Tak
D;R2;142703;TOMASZEWSKI Zbigniew;Komitet Wyborczy Polskie Stronnictwo Ludowe;1839;53.07;;Tak
D;R2;142706;TWARDOWSKI Andrzej Zbigniew;Komitet Wyborczy Wyborców Niezależni i Samorządni;1173;54.89;;Tak
D;R2;142801;OSIECKI Piotr Krzysztof;Komitet Wyborczy Wyborców Sochaczewskie Forum Samorządowe;5369;51.35;;Tak
D;R2;142804;PIETRZYK-POŁUBIŃSKA Monika Katarzyna;Komitet Wyborczy Wyborców Moniki Pietrzyk-Połubińskiej;1376;58.70;;Tak
D;R2;142901;KARAKULA Bogusław Jan;Komitet Wyborczy Wyborców Bogusława Karakuli;3808;53.42;;Tak
D;R2;142902;WOŹNIAK ZBIGNIEW STANISŁAW;Komitet Wyborczy Wyborców Samorządna Gmina Bielany;1445;71.18;;Tak
D;R2;142903;MŁYŃSKI Krzysztof;Komitet Wyborczy Polskie Stronnictwo Ludowe;555;54.63;;Tak
D;R2;143001;SOWIŃSKI Waldemar  Tomasz;Komitet Wyborczy Wyborców Solidarny Samorząd;1842;66.52;;Tak
D;R2;143002;BRACHA Andrzej;Komitet Wyborczy Wyborców Samorządowo-Społeczny;1950;86.51;;Tak
D;R2;143003;SIWIOREK Artur Wawrzyniec;Komitet Wyborczy Wyborców Artura Siwiorka;1036;58.70;;Tak
D;R2;143004;NOSOWSKI Henryk;Komitet Wyborczy Wyborców Porozumienie dla Rozwoju Gminy Orońsko;1360;57.72;;Tak
D;R2;143005;LUDEW Artur;Komitet Wyborczy Wyborców Porozumienie Gospodarcze;4376;61.08;;Tak
D;R2;143202;MALAROWSKI Witold;Komitet Wyborczy Forum Samorządowe Gmin;2451;59.26;;Tak
D;R2;143203;CIURZYŃSKA Monika;Komitet Wyborczy Wyborców Kampinos z Tradycją w Nowoczesność;1126;51.16;;Tak
