100107;181601;Urząd Miejski w Dynowie|Dynów|ul. Rynek 2 |36-065 Dynów;49.815216 22.2330939
100108;181601;Środowiskowy Dom Samopomocy|Dynów|ul. Jana Pawła II 13 |36-065 Dynów;49.816736 22.2184
100109;181601;Liceum Ogólnokształcące|Dynów|ul. 1 - Maja 18 |36-065 Dynów;49.818951 22.2279819
100110;181601;Dom Ludowy|Dynów|ul. Bartkówka 120 |36-065 Dynów;49.8057111 22.2495435
100111;181601;Dom Pogodnej Starości|Dynów|Ks. Józefa Ożoga 12A |36-065 Dynów;49.81506 22.23388
100112;181602;Szkoła Podstawowa w Błażowej|Błażowa|ul. Armii Krajowej 11 |36-030 Błażowa;49.8856487 22.1027541
100113;181602;Świetlica w Błażowej Górnej|Błażowa Górna| 204 |36-030 Błażowa;49.8856487 22.1027541
100114;181602;Szkoła Podstawowa w Nowym Borku|Nowy Borek| 331 |36-030 Błażowa;49.8856487 22.1027541
100115;181602;Szkoła Podstawowa w Błażowej Dolnej|Błażowa Dolna| 196 |36-030 Błażowa;49.905833 22.378056
100116;181602;Szkoła Podstawowa w Piątkowej|Piątkowa| 429 |36-030 Błażowa;52.4539957 16.849456
100117;181602;Szkoła Podstawowa w Futomie|Futoma| 168 |36-030 Błażowa;49.8856487 22.1027541
100118;181602;Szkoła Podstawowa w Kąkolówce|Kąkolówka| 468 |36-030 Błażowa;49.8530996 22.0682607
100119;181602;Szkoła Podstawowa w Białce|Białka| 175 |36-030 Błażowa;49.8699779 22.039941
100120;181602;Szkoła Podstawowa w Lecce|Lecka| 230 |36-030 Błażowa;49.8781744 22.0143338
100121;181603;Sala widowiskowa przy Urzędzie Miejskim w Boguchwale|Boguchwała|ul. Doktora Tkaczowa 134 |36-040 Boguchwała;49.9804756 21.938391
100122;181603;Gimnazjum w Boguchwale|Boguchwała|ul. Doktora Tkaczowa 156 |36-040 Boguchwała;49.9849015 21.9472238
100123;181603;Przedszkole Publiczne w Boguchwale|Boguchwała|Techniczna 1a |36-040 Boguchwała;49.989598 21.936533
100124;181603;Szkoła Podstawowa w Mogielnicy|Mogielnica| 167 |36-040 Boguchwała;49.978974 21.8919979
100125;181603;Zespół Szkół w Niechobrzu|Niechobrz| 679 |36-047 Niechobrz;49.9439225 21.8444364
100126;181603;Szkoła Podstawowa w Woli Zgłobieńskiej|Wola Zgłobieńska| 140 |36-046 Zgłobień;49.9926704 21.8023902
100127;181603;Szkoła Podstawowa w Zgłobniu|Zgłobień| 70 |36-046 Zgłobień;49.994622 21.810796
100128;181603;Szkoła Podstawowa w Nosówce|Nosówka| 186 |36-046 Zgłobień;50.022807 21.8825949
100129;181603;Zespół Szkół w Racławówce|Racławówka| 215 |36-047 Niechobrz;50.0084839 21.904424
100130;181603;Zespół Szkół w Kielanówce|Kielanówka| 111 |35-106 Rzeszów;50.027184 21.929026
100131;181603;Szkoła Podstawowa w Lutoryżu|Lutoryż| 432 |36-040 Boguchwała;49.9439225 21.8444364
100132;181603;Szkoła Podstawowa w Zarzeczu|Zarzecze| 133 |36-041 Boguchwała;49.95102 21.924405
100133;181603;Niepubliczny Zakład Opieki Zdrowotnej AVEE-med. Zakład Opiekuńczo-Leczniczy|Niechobrz| 972 |36-047 Niechobrz;49.9439225 21.8444364
100134;181603;Dom Spokojnej Starości "Złote Liście"|Zarzecze| 23 |36-041 Boguchwała;50.5150702 22.1466764
100135;181604;Szkoła Podstawowa Nr 2 w Chmielniku|Chmielnik| 316 |36-016 Chmielnik;49.992757 22.1068919
100136;181604;Urząd Gminy w Chmielniku|Chmielnik| 50 |36-016 Chmielnik;49.9804089 22.126151
100137;181604;Dom Ludowy w Woli Rafałowskiej|Wola Rafałowska| 137 |36-017 Błędowa Tyczyńska;49.9715594 22.1819424
100138;181604;Dom Ludowy w Błędowej Tyczyńskiej|Błędowa Tyczyńska| 29 |36-017 Błędowa Tyczyńska;49.963488 22.173582
100139;181604;Dom Ludowy w Zabratówce|Zabratówka| 42 |36-017 Błędowa Tyczyńska;49.9715594 22.1819424
100140;181604;Dom Ludowy w Borówkach|Borówki| 34 |36-016 Chmielnik;49.961937 22.1425952
100141;181604;Dom Pomocy Społecznej Im. Św. Ojca Pio|Chmielnik| 4 |36-016 Chmielnik;49.983685 22.1181789
100142;181605;Dom Strażaka w Bachórzu|Bachórz| 82 |36-068 Bachórz;49.8461263 22.2766152
100143;181605;Szkoła Podstawowa w Dąbrówce Starzeńskiej|Dąbrówka Starzeńska| 131 |36-065 Dynów;49.78048 22.23347
100144;181605;Zespół Szkół Nr 5 w Dylągowej|Dylągowa| 44 |36-069 Dylągowa;49.7794306 22.2967102
100145;181605;Zespół Szkół Nr 2 w Harcie|Harta| 106 |36-067 Harta;49.8586453 22.2044839
100146;181605;Dom Ludowy w Harcie|Harta| 225 |36-067 Harta;49.8694429 22.1828669
100147;181605;Szkoła Podstawowa w Laskówce|Laskówka| 69 |36-068 Bachórz;49.855847 22.2886089
100148;181605;Zespół Szkół Nr 3 w Łubnie|Łubno| 82 |36-065 Dynów;49.810798 22.168571
100149;181605;Zespół Szkół Nr 4 w Pawłokomie|Pawłokoma| 24 |36-065 Dynów;49.8150285 22.2854653
100150;181605;Szkoła Podstawowa w Ulanicy|Ulanica| 28A |36-065 Dynów;49.8399063 22.1740027
100151;181605;Dom Strażaka w Wyrębach|Wyręby| 52 |36-065 Dynów;49.831595 22.1105961
100152;181606;Miejsko Gminny Dom Kultury w Głogowie Małopolskim|Głogów Małopolski|Kardynała Stefana Wyszyńskiego 12 |36-060 Głogów Małopolski;50.1512 21.96286
100153;181606;Miejsko Gminny Dom Kultury w Głogowie Małopolskim|Głogów Małopolski|Kardynała Stefana Wyszyńskiego 12 |36-060 Głogów Małopolski;50.1512 21.96286
100154;181606;Dom Ludowy w Hucisku|Hucisko| 1 |36-003 Przewrotne;50.2157098 21.9528979
100155;181606;Dom Ludowy w Pogwizdowie Starym|Pogwizdów Stary| 56 |36-130 Raniżów;50.2403599 21.967491
