31;3;PO;ZIĘTEK Jerzy;11886;2.55;T
31;4;PO;RZYMEŁKA Jan Antoni;8958;1.92;T
31;5;PO;WÓJCIK Marek Krzysztof;8870;1.91;T
31;7;PO;PIERZCHAŁA Elżbieta Apolonia;8553;1.84;T
31;10;PO;PLURA Marek Mirosław;10528;2.26;T
31;1;SLD;CELIŃSKI Andrzej Bohdan;20338;4.37;T
32;1;PiS;MALIK Ewa;32231;9.89;T
32;2;PiS;ANDZEL Waldemar Franciszek;10121;3.11;T
32;1;PO;DOLNIAK Grzegorz Maciej;38444;11.80;T
32;2;PO;SAŁUGA Wojciech Paweł;22275;6.84;T
32;3;PO;MAŁECKA-LIBERA Beata Maria;20877;6.41;T
32;4;PO;VAN DER COGHEN Piotr Artur;28657;8.80;T
32;5;PO;PIĘTA Jarosław;8238;2.53;T
32;1;SLD;KLEPACZ Witold Janusz;24589;7.55;T
32;2;SLD;PISALSKI Grzegorz Ottokar;7342;2.25;T
33;1;PiS;GOSIEWSKI Przemysław Edgar;138405;28.68;T
33;3;PiS;ZUBA Maria;3492;0.72;T
33;4;PiS;RUSIECKI Jarosław;4637;0.96;T
33;5;PiS;LIPIEC Krzysztof Bogdan;4525;0.94;T
33;7;PiS;BĘTKOWSKI Andrzej Krzysztof;3112;0.64;T
33;9;PiS;KWITEK Marek;2653;0.55;T
33;28;PiS;WRONA Waldemar Krzysztof;2568;0.53;T
33;1;PO;MIODOWICZ Konstanty;33229;6.89;T
33;2;PO;GRZEGOREK Krzysztof Józef;18874;3.91;T
33;3;PO;PACELT Zbigniew;8455;1.75;T
33;5;PO;GIERADA Artur Daniel;10355;2.15;T
33;10;PO;OKŁA - DREWNOWICZ Marzena;7151;1.48;T
33;1;PSL;PAWLAK Mirosław Antoni;14006;2.90;T
33;2;PSL;PAŁYS Andrzej Józef;7654;1.59;T
33;1;SLD;KOPYCIŃSKI Sławomir Piotr;8778;1.82;T
33;4;SLD;MILCARZ Henryk Mieczysław;7960;1.65;T
34;1;PiS;KRASULSKI Leonard Seweryn;17184;7.45;T
34;5;PiS;BABALSKI Zbigniew;6580;2.85;T
34;1;PO;LISEK Krzysztof;25548;11.08;T
