10;15;PSL;JAGURA Andrzej Piotr;596;0.20;1.49;xxx;M
10;16;PSL;DĘBSKI Marian Józef;320;0.11;0.80;xxx;M
10;17;PSL;KOWALSKI Tomasz;911;0.31;2.28;xxx;M
10;18;PSL;KOCIMOWSKI Zygmunt;1631;0.56;4.09;xxx;M
10;01;PiS;MACIEREWICZ Antoni;40055;13.72;33.12;xxx;M
10;02;PiS;SELIGA Dariusz Michał;14393;4.93;11.90;xxx;M
10;03;PiS;MACIEJEWSKI Krzysztof;10837;3.71;8.96;xxx;M
10;04;PiS;KUKLIŃSKI Mirosław;7145;2.45;5.91;xxx;M
10;05;PiS;WITCZAK Witold Jacek;6289;2.15;5.20;xxx;M
10;06;PiS;GAIK Adam Krzysztof;5435;1.86;4.49;xxx;M
10;07;PiS;GRABEK Anna Małgorzata;4713;1.61;3.90;xxx;K
10;08;PiS;SZCZEPANKOWSKI-CHEŁMOŃSKI Piotr;2791;0.96;2.31;xxx;M
10;09;PiS;STAWORZYŃSKI Ireneusz Wiesław;947;0.32;0.78;xxx;M
10;10;PiS;JAROS Andrzej Maciej;3918;1.34;3.24;xxx;M
10;11;PiS;MOLKA Halina;8156;2.79;6.74;xxx;K
10;12;PiS;JASIŃSKI Stanisław Jan;1062;0.36;0.88;xxx;M
10;13;PiS;ISKIERKA Krzysztof;2613;0.89;2.16;xxx;M
10;14;PiS;TELUS Robert;8748;3.00;7.23;xxx;M
10;15;PiS;PENCZAK Maria Karolina;972;0.33;0.80;xxx;K
10;16;PiS;TACZYKOWSKI Jacek;555;0.19;0.46;xxx;M
10;17;PiS;TABACZYŃSKI Sławomir Tadeusz;478;0.16;0.40;xxx;M
10;18;PiS;SZTARK Krzysztof;1837;0.63;1.52;xxx;M
10;01;Samoobrona;SIKORA Krzysztof Ryszard;2573;0.88;38.80;xxx;M
10;02;Samoobrona;CIUPA Anna Magdalena;545;0.19;8.22;xxx;K
10;03;Samoobrona;PROCHOŃ Andrzej;451;0.15;6.80;xxx;M
10;04;Samoobrona;NIEWCZAS Roman;254;0.09;3.83;xxx;M
10;05;Samoobrona;BŁASZKOWSKA Alina Maria;277;0.09;4.18;xxx;K
10;06;Samoobrona;DZIUBAŁTOWSKI Stanisław Józef;310;0.11;4.68;xxx;M
10;07;Samoobrona;MORAWSKI Paweł;359;0.12;5.41;xxx;M
10;08;Samoobrona;JANKOWSKI Sławomir Piotr;339;0.12;5.11;xxx;M
10;09;Samoobrona;CHAŁADA Lidia Anna;164;0.06;2.47;xxx;K
10;10;Samoobrona;DĄBROWSKI Marcin Robert;264;0.09;3.98;xxx;M
10;11;Samoobrona;SIMA Janusz Marek;125;0.04;1.89;xxx;M
10;12;Samoobrona;GABINOWSKI Sylwester Tomasz;69;0.02;1.04;xxx;M
10;13;Samoobrona;SOCHAŃSKI Tomasz Jan;135;0.05;2.04;xxx;M
10;14;Samoobrona;WIEDEŃSKI Stanisław;107;0.04;1.61;xxx;M
10;15;Samoobrona;WOJTERA Sławomir Tomasz;98;0.03;1.48;xxx;M
10;16;Samoobrona;LISOWSKA Jolanta Małgorzata;265;0.09;4.00;xxx;K
10;17;Samoobrona;ADAMUS Grzegorz Józef;185;0.06;2.79;xxx;M
10;18;Samoobrona;TYSZKO Eugeniusz Sylwester;111;0.04;1.67;xxx;M
11;01;LPR;PAWŁOWIEC Daniel Mirosław;1256;0.33;27.22;xxx;M
11;02;LPR;GOTKOWICZ Jacek;360;0.09;7.80;xxx;M
11;03;LPR;HALAMUS Anatol;380;0.10;8.23;xxx;M
11;04;LPR;WARDĘGA Grzegorz;346;0.09;7.50;xxx;M
11;05;LPR;MARKOWSKA Małgorzata Elżbieta;302;0.08;6.54;xxx;K
11;06;LPR;ULAS Paweł;197;0.05;4.27;xxx;M
11;07;LPR;NOWAK Stanisław;289;0.08;6.26;xxx;M
11;08;LPR;OWCZAREK Justyna Monika;334;0.09;7.24;xxx;K
11;09;LPR;RZEPKOWSKI Krzysztof Kazimierz;67;0.02;1.45;xxx;M
11;10;LPR;ŁAWNICZEK Kazimierz;206;0.05;4.46;xxx;M
11;11;LPR;BOGUSZ Daniel;98;0.03;2.12;xxx;M
11;12;LPR;CIĄGŁO Włodzimierz;64;0.02;1.39;xxx;M
11;13;LPR;JABŁOŃSKI Łukasz;149;0.04;3.23;xxx;M
11;14;LPR;BARYLSKA Justyna;112;0.03;2.43;xxx;K
11;15;LPR;WALICHNOWSKI Zbigniew;62;0.02;1.34;xxx;M
11;16;LPR;ANDRZEJAK Michał Witold;47;0.01;1.02;xxx;M
11;17;LPR;TOMASZEWSKA Kinga Izabella;108;0.03;2.34;xxx;K
11;18;LPR;GAJEWSKI Michał;95;0.02;2.06;xxx;M
11;20;LPR;SYGULSKI Łukasz Janusz;143;0.04;3.10;xxx;M
11;01;LiD;BŁOCHOWIAK Anita;22698;5.95;42.32;xxx;K
11;02;LiD;KACZMAREK Michał;4226;1.11;7.88;xxx;M
11;03;LiD;BRODZKI Andrzej;3692;0.97;6.88;xxx;M
11;04;LiD;WOLF Janusz Stanisław;782;0.21;1.46;xxx;M
11;05;LiD;WIŚNIEWSKI Andrzej;2873;0.75;5.36;xxx;M
11;06;LiD;KOSZADA Aleksandra;2297;0.60;4.28;xxx;K
11;07;LiD;STAWICKI Włodzimierz;641;0.17;1.20;xxx;M
11;08;LiD;KOWALSKI Jan;1224;0.32;2.28;xxx;M
11;09;LiD;DZIEMDZIELA Józef;1458;0.38;2.72;xxx;M
11;10;LiD;ZABOROWSKI Daniel;389;0.10;0.73;xxx;M
11;11;LiD;KIERLIK Teodor Piotr;202;0.05;0.38;xxx;M
11;12;LiD;KAMIŃSKA Aleksandra;936;0.25;1.74;xxx;K
11;13;LiD;SUMOROK Juliusz Grzegorz;583;0.15;1.09;xxx;M
11;14;LiD;ZYCH Ryszard;451;0.12;0.84;xxx;M
11;15;LiD;KOSMOWSKI Witold;487;0.13;0.91;xxx;M
11;16;LiD;ZBOIŃSKI Bernard;573;0.15;1.07;xxx;M
11;17;LiD;KARPIŃSKI Marcin;653;0.17;1.22;xxx;M
11;18;LiD;WÓJCIK Robert Wiesław;759;0.20;1.42;xxx;M
11;19;LiD;OLEJNICZAK Arkadiusz Waldemar;4538;1.19;8.46;xxx;M
11;20;LiD;BOROWSKI Sławomir Marek;1874;0.49;3.49;xxx;M
11;21;LiD;JASIŃSKI Dariusz;333;0.09;0.62;xxx;M
11;22;LiD;BARTKOWIAK Tadeusz;478;0.13;0.89;xxx;M
11;23;LiD;MOSTOWSKI Zbigniew;1492;0.39;2.78;xxx;M
11;01;Lista nr 21 - Komitet Wyborczy Partii Kobiet;REJMENT-ZAJĄCZKOWSKA Wiesława;1289;0.34;23.10;xxx;K
11;02;Lista nr 21 - Komitet Wyborczy Partii Kobiet;MARKOWSKA Małgorzata;900;0.24;16.13;xxx;K
11;03;Lista nr 21 - Komitet Wyborczy Partii Kobiet;KOPIŃSKA Lidia;420;0.11;7.53;xxx;K
11;04;Lista nr 21 - Komitet Wyborczy Partii Kobiet;STAŃCZAK-JĘDRZEJEWSKA Karina;357;0.09;6.40;xxx;K
11;05;Lista nr 21 - Komitet Wyborczy Partii Kobiet;BAZAK Maria;166;0.04;2.98;xxx;K
11;06;Lista nr 21 - Komitet Wyborczy Partii Kobiet;NOWAK Katarzyna;386;0.10;6.92;xxx;K
11;07;Lista nr 21 - Komitet Wyborczy Partii Kobiet;IGNACZAK Agata;400;0.10;7.17;xxx;K
11;08;Lista nr 21 - Komitet Wyborczy Partii Kobiet;NOWICKA Elżbieta;332;0.09;5.95;xxx;K
11;09;Lista nr 21 - Komitet Wyborczy Partii Kobiet;KOLAS Urszula;188;0.05;3.37;xxx;K
11;10;Lista nr 21 - Komitet Wyborczy Partii Kobiet;CIARCIŃSKA Elżbieta;88;0.02;1.58;xxx;K
11;11;Lista nr 21 - Komitet Wyborczy Partii Kobiet;WÓJCIK Karolina;284;0.07;5.09;xxx;K
11;12;Lista nr 21 - Komitet Wyborczy Partii Kobiet;DĄBKOWSKA-WÓJTOWICZ Małgorzata;146;0.04;2.62;xxx;K
11;13;Lista nr 21 - Komitet Wyborczy Partii Kobiet;OSÓWNIAK Iwona Małgorzata;120;0.03;2.15;xxx;K
11;14;Lista nr 21 - Komitet Wyborczy Partii Kobiet;KOWARA Izabela;154;0.04;2.76;xxx;K
11;15;Lista nr 21 - Komitet Wyborczy Partii Kobiet;WYCISZKIEWICZ Anna;349;0.09;6.26;xxx;K
11;01;PO;BIERNAT Andrzej;36278;9.51;31.14;xxx;M
11;02;PO;HANAJCZYK Agnieszka;15050;3.95;12.92;xxx;K
11;03;PO;TOMCZYK Cezary;8169;2.14;7.01;xxx;M
11;04;PO;GOŁEK Świętosław;6420;1.68;5.51;xxx;M
11;05;PO;URBANIAK Jacek;5672;1.49;4.87;xxx;M
11;06;PO;JASIŃSKI Janusz;2832;0.74;2.43;xxx;M
11;07;PO;ZAKRZEWSKA Danuta;6488;1.70;5.57;xxx;K
11;08;PO;DRONKA Tomasz;2213;0.58;1.90;xxx;M
11;09;PO;PODSADNIAK Marek;2022;0.53;1.74;xxx;M
