teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
141804;3;Piaseczno;gmw;52.049303,20.999221;26;Słupsk;PSL;2;TOCZEK;Marek Jerzy;Mężczyzna;członek partii politycznej: Polska Nas Potrzebuje;52.047213 20.998085
221501;1;Reda;gm;54.6210065,18.334663;26;Słupsk;PSL;3;SZATKOWSKI;Radosław Jan;Mężczyzna;PSL;54.626461 18.339720
226301;1;Słupsk;mm;54.4605945,17.0281465;26;Słupsk;PSL;4;ELZANOWSKI;Czesław Andrzej;Mężczyzna;PSL;54.458327 17.021457
221107;2;Puck;gw;54.715215,18.319404;26;Słupsk;PSL;5;TKACZYK;Jerzy Andrzej;Mężczyzna;PSL;54.716065 18.318487
221501;1;Reda;gm;54.6210065,18.334663;26;Słupsk;PSL;6;LESNER;Łukasz Jan;Mężczyzna;PSL;54.622575 18.334503
220102;3;Bytów;gmw;54.15809,17.48918;26;Słupsk;PSL;7;MASZLUCH;Mirosław Józef;Mężczyzna;BEZP;54.156293 17.492666
220201;1;Chojnice;gm;53.69997,17.56019;26;Słupsk;PSL;8;GRUCHAŁA;Michał Rajmund;Mężczyzna;BEZP;53.697630 17.563893
221106;2;Krokowa;gw;54.762822,18.104375;26;Słupsk;PSL;9;GNIAZDOWSKA;Elżbieta;Kobieta;PSL;54.761323 18.104508
221503;1;Wejherowo;gm;54.605985,18.233643;26;Słupsk;PSL;10;BUJANOWICZ;Krzysztof Robert;Mężczyzna;PSL;54.602841 18.238773
220804;2;Nowa Wieś Lęborska;gw;54.573455,17.692739;26;Słupsk;PSL;11;PRUSZAK;Krzysztof Ludwik;Mężczyzna;PSL;54.573263 17.694750
221208;2;Słupsk;gw;54.490071,17.004862;26;Słupsk;PSL;12;SZOSTAKIEWICZ;Aldona Maria;Kobieta;BEZP;54.491484 17.006051
220201;1;Chojnice;gm;53.69997,17.56019;26;Słupsk;PSL;13;ZAWADZKI;Leszek Andrzej;Mężczyzna;PSL;53.692446 17.558843
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;PSL;14;MIKOŁAJCZYK;Anna;Kobieta;PSL;54.513266 18.465740
