220301;1;Człuchów;gm;53.664796,17.3679865;26;Słupsk;PSL;21;KONCZANIN;Bogusława;Kobieta;PSL;53.664904 17.362272
220805;2;Wicko;gw;54.7061305,17.6026225;26;Słupsk;PSL;22;KRZEKOTOWSKI;Jarosław Andrzej;Mężczyzna;PSL;54.706394 17.605527
220608;2;Stara Kiszewa;gw;53.979638,18.168855;26;Słupsk;PSL;23;PIANKOWSKA;Bożena Barbara;Kobieta;BEZP;53.979169 18.168176
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;PSL;24;KACZMAREK;Jacek Piotr;Mężczyzna;BEZP;54.496814 18.470357
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;PSL;25;PRZYBYLSKI;Wojciech Wiesław;Mężczyzna;PSL;54.496781 18.458560
220508;3;Żukowo;gmw;54.3709575,18.379591;26;Słupsk;PSL;26;DORNIAK;Krystyna Stefania;Kobieta;BEZP;54.371589 18.381366
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;PSL;27;KUPCEWICZ;Janusz Bogdan;Mężczyzna;PSL;54.513599 18.475448
220607;2;Nowa Karczma;gw;54.134763,18.211655;26;Słupsk;PSL;28;MĘCZYKOWSKI;Dariusz Franciszek;Mężczyzna;BEZP;54.133609 18.210159
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;1;DZIAMBOR;Artur Erwin;Mężczyzna;Korwin;54.493101 18.445459
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;2;KOZIEŁ;Andrzej Mirosław;Mężczyzna;RuchNarodowy;54.508692 18.472899
220201;1;Chojnice;gm;53.69997,17.56019;26;Słupsk;KONFEDERACJA;3;WAŁDOCH;Marcin Piotr;Mężczyzna;BEZP;53.704299 17.560950
221502;1;Rumia;gm;54.5692025,18.3849145;26;Słupsk;KONFEDERACJA;4;KŁECZEK;Tomasz Jan;Mężczyzna;RuchNarodowy;54.574444 18.383502
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;5;LOTKOWSKI;Adam;Mężczyzna;BEZP;54.502624 18.484254
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;6;TRUSZKOWSKI;Michał Maciej;Mężczyzna;RuchNarodowy;54.517576 18.457154
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;7;SZYMCZAK;Wiesława Helena;Kobieta;BEZP;54.504090 18.443774
220801;1;Lębork;gm;54.5355845,17.7576885;26;Słupsk;KONFEDERACJA;8;GRYŃ;Jarosław;Mężczyzna;RuchNarodowy;54.539367 17.755353
221004;2;Stegna;gw;54.293158,19.0729755;26;Słupsk;KONFEDERACJA;9;STUPKIEWICZ;Magdalena;Kobieta;Korwin;54.291256 19.074231
221507;2;Luzino;gw;54.561262,18.097215;26;Słupsk;KONFEDERACJA;10;BRUC;Piotr Sławomir;Mężczyzna;RuchNarodowy;54.563032 18.094643
220505;2;Somonino;gw;54.245543,18.215575;26;Słupsk;KONFEDERACJA;11;ŚWIECZKOWSKI;Arkadiusz Krzysztof;Mężczyzna;BEZP;54.247363 18.215297
221303;1;Starogard Gdański;gm;53.9654205,18.526571;26;Słupsk;KONFEDERACJA;12;WIECZOREK;Łukasz Dariusz;Mężczyzna;RuchNarodowy;53.961638 18.519629
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;13;SYPNIEWSKA-MARCZYK;Agnieszka;Kobieta;BEZP;54.511790 18.443399
220508;3;Żukowo;gmw;54.3709575,18.379591;26;Słupsk;KONFEDERACJA;14;GŁOWACKI;Bartłomiej Wojciech;Mężczyzna;RuchNarodowy;54.374533 18.377695
220504;2;Sierakowice;gw;54.3508465,17.8608885;26;Słupsk;KONFEDERACJA;15;DYSZER;Michał;Mężczyzna;Korwin;54.346988 17.862443
221501;1;Reda;gm;54.6210065,18.334663;26;Słupsk;KONFEDERACJA;16;KOZŁOWSKI;Krzysztof Wiktor;Mężczyzna;BEZP;54.626394 18.335435
220502;3;Kartuzy;gmw;54.344675,18.1171165;26;Słupsk;KONFEDERACJA;17;JARZĘBIŃSKI;Damian Piotr;Mężczyzna;Korwin;54.344051 18.120476
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;18;KUBIAK;Edyta;Kobieta;RuchNarodowy;54.488344 18.459183
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;19;SZYNAKA;Paulina Anna;Kobieta;BEZP;54.502794 18.474128
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;20;WARCIKOWSKA;Katarzyna Anna;Kobieta;BEZP;54.508610 18.467282
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;21;POKRYFKA;Paweł Przemysław;Mężczyzna;BEZP;54.498679 18.471268
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;22;SZCZEPANIAK;Agnieszka Wiktoria;Kobieta;BEZP;54.489666 18.451059
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;23;PAPROCKA;Małgorzata;Kobieta;BEZP;54.510881 18.463873
221510;2;Wejherowo;gw;54.5948225,18.2382265;26;Słupsk;KONFEDERACJA;24;DUDA;Gabriela Teresa;Kobieta;RuchNarodowy;54.597841 18.238788
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KONFEDERACJA;25;TRELA;Zuzanna Dominika;Kobieta;BEZP;54.501013 18.479966
221309;3;Skarszewy;gmw;54.0679635,18.434439;26;Słupsk;KONFEDERACJA;26;SUGIER;Sylwia Katarzyna;Kobieta;BEZP;54.066643 18.435053
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;26;Słupsk;KONFEDERACJA;27;ZBLEWSKA;Maria Joanna;Kobieta;BEZP;54.374505 18.690961
221210;2;Ustka;gw;54.5821725,16.9185195;26;Słupsk;KONFEDERACJA;28;LIPSKI;Przemysław Emil;Mężczyzna;RuchNarodowy;54.576605 16.919863
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;1;SENYSZYN;Joanna;Kobieta;SLD;54.500061 18.448293
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;2;RUTKA;Marek Andrzej;Mężczyzna;Wiosna;54.500899 18.457396
221503;1;Wejherowo;gm;54.605985,18.233643;26;Słupsk;SLD;3;HASKA;Karolina;Kobieta;LRazem;54.601534 18.237497
226301;1;Słupsk;mm;54.4605945,17.0281465;26;Słupsk;SLD;4;ŁUKASZEWICZ;Anna Beata;Kobieta;BEZP;54.463423 17.020298
221507;2;Luzino;gw;54.561262,18.097215;26;Słupsk;SLD;5;LUBIEWSKI;Adam Marek;Mężczyzna;LRazem;54.564230 18.100715
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;26;Słupsk;SLD;6;SZUBIŃSKA;Bożena Leokadia;Kobieta;Wiosna;54.356842 18.671689
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;26;Słupsk;SLD;7;PONULAK;Jan Stanisław;Mężczyzna;BEZP;52.230957 21.038350
226301;1;Słupsk;mm;54.4605945,17.0281465;26;Słupsk;SLD;8;KUTWA;Marzena;Kobieta;LRazem;54.455052 17.023527
220102;3;Bytów;gmw;54.15809,17.48918;26;Słupsk;SLD;9;WIRKUS;Katarzyna Gabriela;Kobieta;BEZP;54.161922 17.490610
220801;1;Lębork;gm;54.5355845,17.7576885;26;Słupsk;SLD;10;LAMPART;Jacek Heliodor;Mężczyzna;SLD;54.536375 17.761752
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;11;GAJEWSKA;Beata Krystyna;Kobieta;LRazem;54.509945 18.476664
226301;1;Słupsk;mm;54.4605945,17.0281465;26;Słupsk;SLD;12;KWIATKOWSKI;Ryszard Zygmunt;Mężczyzna;BEZP;54.457078 17.027275
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;13;ŻYNIS;Jakub Mikołaj;Mężczyzna;LRazem;54.491289 18.476311
220302;3;Czarne;gmw;53.638776,17.0391905;26;Słupsk;SLD;14;KOZIOŁ;Krzysztof Kazimierz;Mężczyzna;BEZP;53.638003 17.039542
220404;2;Pruszcz Gdański;gw;54.269208,18.669243;26;Słupsk;SLD;15;JAROSZ;Maciej;Mężczyzna;BEZP;54.263001 18.671613
220601;1;Kościerzyna;gm;54.120781,17.984626;26;Słupsk;SLD;16;STENCEL;Beata Krystyna;Kobieta;SLD;54.123279 17.985961
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;17;KOWALEWSKI;Michał Stanisław;Mężczyzna;LRazem;54.489343 18.466298
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;18;MARCIAK;Rafał Marcin;Mężczyzna;Wiosna;54.516514 18.458795
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;19;ZAJĄCZKOWSKA;Anna;Kobieta;LRazem;54.518781 18.449657
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;26;Słupsk;SLD;20;CZUBALA;Grażyna Teresa;Kobieta;BEZP;54.373293 18.702990
221502;1;Rumia;gm;54.5692025,18.3849145;26;Słupsk;SLD;21;LAMENTOWICZ;Wojciech;Mężczyzna;BEZP;54.571508 18.382074
221210;2;Ustka;gw;54.5821725,16.9185195;26;Słupsk;SLD;22;SZCZOTKOWSKI;Andrzej;Mężczyzna;SLD;54.583968 16.922800
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;23;DRYWA;Magdalena Karolina;Kobieta;LRazem;54.521357 18.470772
221207;2;Potęgowo;gw;54.4606395,17.455263;26;Słupsk;SLD;24;WEKWERT;Paweł Władysław;Mężczyzna;Wiosna;54.459591 17.455506
221501;1;Reda;gm;54.6210065,18.334663;26;Słupsk;SLD;25;STRZELECKA;Magdalena Jadwiga;Kobieta;BEZP;54.621434 18.331426
220508;3;Żukowo;gmw;54.3709575,18.379591;26;Słupsk;SLD;26;SŁUPECKI;Jacek Ignacy;Mężczyzna;LRazem;54.372290 18.377808
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;27;NOWAK;Dominika Wirginia;Kobieta;Wiosna;54.513289 18.474639
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;SLD;28;STRZELCZYK;Marcin Tomasz;Mężczyzna;SLD;54.520160 18.462963
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;26;Słupsk;KOBW;1;NOWACKA;Barbara Anna;Kobieta;członek partii politycznej: Inicjatywa Polska;52.254163 21.060000
221106;2;Krokowa;gw;54.762822,18.104375;26;Słupsk;KOBW;2;PLOCKE;Kazimierz Florian;Mężczyzna;PORP;54.761398 18.105768
226301;1;Słupsk;mm;54.4605945,17.0281465;26;Słupsk;KOBW;3;KONWIŃSKI;Zbigniew Marek;Mężczyzna;PORP;54.456452 17.021860
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;26;Słupsk;KOBW;4;KRZYWONOS-STRYCHARSKA;Henryka Krystyna;Kobieta;BEZP;54.367830 18.677765
220201;1;Chojnice;gm;53.69997,17.56019;26;Słupsk;KOBW;5;BONNA;Leszek Jacek;Mężczyzna;PORP;53.697564 17.566182
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KOBW;6;AZIEWICZ;Tadeusz;Mężczyzna;PORP;54.510058 18.463414
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;26;Słupsk;KOBW;7;FURGO;Grzegorz Witold;Mężczyzna;PORP;54.352412 18.685526
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KOBW;8;SZUMEŁDA;Radomir;Mężczyzna;BEZP;54.509246 18.464246
220504;2;Sierakowice;gw;54.3508465,17.8608885;26;Słupsk;KOBW;9;KWIECIEŃ;Janina;Kobieta;BEZP;54.346697 17.861387
221210;2;Ustka;gw;54.5821725,16.9185195;26;Słupsk;KOBW;10;WAWROWSKA;Danuta Krystyna;Kobieta;Nowoczesna;54.582665 16.912294
221503;1;Wejherowo;gm;54.605985,18.233643;26;Słupsk;KOBW;11;SZLAS;Rafał Bogusław;Mężczyzna;BEZP;54.608057 18.236117
221105;2;Kosakowo;gw;54.597631,18.475616;26;Słupsk;KOBW;12;DZIERŻYŃSKI;Arkadiusz Wacław;Mężczyzna;członek partii politycznej: Inicjatywa Polska;54.602607 18.475096
220301;1;Człuchów;gm;53.664796,17.3679865;26;Słupsk;KOBW;13;ŁUCZYCKA;Krystyna;Kobieta;BEZP;53.668664 17.372434
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KOBW;14;DOMOZYCH;Marika;Kobieta;BEZP;54.498760 18.470645
221102;3;Jastarnia;gmw;54.714741,18.628448;26;Słupsk;KOBW;15;STRUK;Andrzej Franciszek;Mężczyzna;PORP;54.716138 18.630310
221508;2;Łęczyce;gw;54.588058,17.9329775;26;Słupsk;KOBW;16;SZCZYGIEŁ;Karolina Justyna;Kobieta;PORP;54.587404 17.931139
220803;2;Cewice;gw;54.4371045,17.7423155;26;Słupsk;KOBW;17;MIELEWCZYK;Iwona Teresa;Kobieta;PORP;54.436823 17.744207
220107;2;Parchowo;gw;54.2110705,17.688636;26;Słupsk;KOBW;18;SZROEDER;Jaromir Jacek;Mężczyzna;PORP;54.208655 17.689956
221509;2;Szemud;gw;54.4716805,18.256431;26;Słupsk;KOBW;19;KALINOWSKA;Jolanta Maria;Kobieta;członek partii politycznej: Socjaldemokracja Polska;54.470644 18.256703
221105;2;Kosakowo;gw;54.597631,18.475616;26;Słupsk;KOBW;20;WOJTUNIK;Anna Monika;Kobieta;PORP;54.597653 18.475027
220202;3;Brusy;gmw;53.9061665,17.684846;26;Słupsk;KOBW;21;SINGER;Elżbieta;Kobieta;BEZP;53.908530 17.685464
220106;3;Miastko;gmw;54.0355635,17.0032295;26;Słupsk;KOBW;22;RYCKIEWICZ;Iwona Maria;Kobieta;BEZP;54.038537 17.001372
220301;1;Człuchów;gm;53.664796,17.3679865;26;Słupsk;KOBW;23;BONDARENKO;Adam;Mężczyzna;BEZP;53.670035 17.367844
220801;1;Lębork;gm;54.5355845,17.7576885;26;Słupsk;KOBW;24;NAMYŚLAK;Hubert Konrad;Mężczyzna;BEZP;54.532765 17.753502
220801;1;Lębork;gm;54.5355845,17.7576885;26;Słupsk;KOBW;25;SOPYŁŁO;Tomasz Szczepan;Mężczyzna;PORP;54.537817 17.762377
220803;2;Cewice;gw;54.4371045,17.7423155;26;Słupsk;KOBW;26;SKÓRZYBÓT;Igor;Mężczyzna;BEZP;54.434783 17.743929
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KOBW;27;WITTBRODT;Piotr Witold;Mężczyzna;PORP;54.496697 18.463144
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;KOBW;28;DĄBKOWSKI;Marek Artur;Mężczyzna;PORP;54.497374 18.449087
