98002;135;18.63165000,54.37948700 18.62236700,54.38328900 18.63165000,54.37948700 18.64294000,54.39062000 18.61808100,54.32474200 18.61672730,54.32883123 18.60600800,54.33074000 18.59867900,54.33618200 18.61256500,54.33723200 18.61002300,54.32420100 18.62130000,54.32669000 18.58751700,54.30899200 18.62671500,54.36635100 18.59844000,54.38293000 18.57386700,54.38986700 18.57637768,54.39857637 18.58179667,54.39449778 18.58182861,54.39440806 18.58196257,54.39428235 18.58191352,54.39428863 18.57072874,54.40529050 18.62566000,54.37324000 18.59942000,54.39346000 18.62877800,54.38702700 18.59789700,54.39705900 18.60431889,54.34642667 18.60651000,54.34824000 18.64439964,54.34759913 18.60570700,54.40658700 18.60254000,54.37991000 18.61698500,54.38820700 18.59844000,54.38293000 18.56617234,54.34998837 18.64517212,54.35563719 18.66242945,54.34322146 18.63169533,54.35059256 18.64550471,54.35213891 18.58976400,54.34472200 18.67209800,54.35229000 18.65285000,54.35323000 18.64925000,54.35252000 18.56626030,54.44408040 18.55305300,54.45725700 18.54076420,54.44779960 18.56219500,54.44869300 18.59429889,54.41032889 18.59098444,54.40686222 18.57256000,54.41100000 18.57694100,54.41206600 18.58183000,54.41985000 18.57694100,54.41206600 18.55542000,54.40889000 18.56319000,54.40818000 18.55542000,54.40889000 18.57813400,54.38686100 18.58382200,54.42033300 18.57243161,54.41653541 18.57197000,54.40258000 18.56578000,54.41815400 18.58606134,54.40905194 18.60747000,54.37835000 18.58856000,54.41193700 18.60432800,54.41090400 18.52511000,54.51611000 18.50369000,54.52895000 18.53878390,54.51973380 18.53743800,54.50959570 18.54647400,54.53295000 18.47757194,54.53488889 18.47757325,54.53488889 18.47757332,54.53488889 18.46580410,54.54299450 18.50369000,54.52895000 18.51405889,54.50009778 18.51413889,54.50008889 18.51386000,54.49965000 18.51404333,54.50000889 18.53743800,54.50959570 18.56251160,54.45388170 18.56626030,54.44408040 18.53409000,54.50778000 18.53223000,54.51199000 18.53336000,54.49666000 18.54304000,54.52229000 18.53491800,54.52209830 18.50327510,54.55230810 18.35241440,54.59552170 18.35251820,54.62600790 18.34573800,54.61590000 18.40558480,54.55850700 18.41565490,54.57357380 18.38630800,54.58221780 18.53223000,54.51199000 18.54300889,54.51639111 18.53743800,54.50959570 18.54211000,54.50291000 18.53491800,54.52209830 18.44567000,54.53411000 18.43950000,54.53738000 18.52006000,54.55606000 18.51066000,54.55949000 18.49702000,54.56292000 18.49955333,54.53968889 18.49975398,54.53956101 18.49975554,54.53956001 18.49975556,54.53956000 18.50675000,54.55096000 18.49255000,54.55468000 18.50057778,54.54752889 18.51001000,54.55290000 18.51066000,54.55949000 18.53491800,54.52209830 18.54647400,54.53295000 18.53878390,54.51973380 18.50675000,54.55096000 18.54705880,54.54283690 18.53491800,54.52209830 18.52511000,54.51611000 18.47099230,54.53883280 18.44170000,54.54648000 18.39167910,54.57786430 18.41565490,54.57357380 18.40017800,54.57796860 18.38790460,54.56892360 18.41360730,54.56124380 18.53409000,54.50778000 18.57281300,54.43850700 18.49010040,54.47129790 18.56720100,54.43580150 18.59422500,54.40888800 18.56738500,54.40961300 18.59844000,54.38293000 18.60508900,54.38870900 18.59369516,54.38946358 18.56585600,54.41390500 
98003;150;18.64604100,54.35569100 18.65068138,54.36150139 18.59882889,54.38267556 18.64439964,54.34759913 18.65394294,54.35104778 18.56970300,54.38544300 18.60596500,54.38370400 18.58905200,54.40709100 18.56238000,54.40957000 18.58183000,54.41985000 18.56456100,54.42341800 18.58920800,54.39618400 18.60544300,54.37469900 18.58593000,54.35796400 18.50783600,54.33888900 18.60651000,54.34824000 18.61322800,54.34926800 18.64640026,54.35019687 18.59935300,54.40551400 18.57197000,54.40258000 18.64905684,54.34854570 18.53616690,54.50789380 18.53218240,54.52032040 18.55078140,54.47606120 18.55635881,54.48955734 18.56354370,54.48001860 18.55078140,54.47606120 18.56219500,54.44869300 18.56639444,54.44492889 18.56831290,54.44566080 18.57094600,54.44535500 18.58613000,54.41616000 18.60254000,54.37991000 18.53311900,54.35112500 18.52996700,54.35105500 18.52827000,54.35533000 18.52996700,54.35105500 18.62354111,54.36052444 18.62236700,54.38328900 18.61995100,54.36652800 18.62994000,54.36297000 18.61057800,54.37001700 18.59546900,54.35413900 18.66242945,54.34322146 18.67466721,54.34943218 18.58183000,54.41985000 18.57744800,54.42416700 18.57409000,54.42383000 18.56149000,54.43364500 18.58977100,54.40805800 18.63203466,54.40628672 18.58108400,54.38861800 18.55789000,54.41553000 18.59678700,54.40473600 18.60747000,54.37835000 18.61538300,54.37350300 18.60747000,54.37835000 18.59369516,54.38946358 18.58762000,54.41590400 18.57958100,54.40629300 18.55976100,54.41842300 18.59648300,54.41614600 18.58159100,54.41909500 18.59422500,54.40888800 18.58183000,54.41985000 18.57015100,54.42079900 18.59031700,54.42799900 18.57094600,54.44535500 18.63641000,54.38634000 18.61925400,54.37758800 18.63641000,54.38634000 18.62719900,54.37452100 18.56578000,54.41815400 18.56321620,54.44296740 18.57216800,54.43506800 18.56321620,54.44296740 18.55305300,54.45725700 18.63363222,54.38653778 18.63342389,54.38652000 18.63347222,54.38659111 18.63356458,54.38659111 18.63357448,54.38659111 18.63322400,54.40417700 18.57072874,54.40529050 18.59537800,54.40004400 18.60315400,54.39533300 18.63322400,54.40417700 18.59844000,54.38293000 18.58977100,54.40805800 18.57637768,54.39857637 18.58740600,54.38943100 18.63312111,54.38652444 18.63326694,54.38653222 18.64517212,54.35563719 18.67466721,54.34943218 18.64640026,54.35019687 18.62566000,54.37324000 18.62994000,54.36297000 18.64974000,54.36033000 18.57637768,54.39857637 18.58977100,54.40805800 18.60163700,54.42173400 18.58613000,54.41616000 18.59844000,54.38293000 18.61425000,54.37536000 18.59895833,54.38298000 18.59844000,54.38293000 18.61080000,54.32714100 18.62130000,54.32669000 18.61002300,54.32420100 18.61946333,54.33765333 18.62130000,54.32669000 18.61080000,54.32714100 18.64439964,54.34759913 18.63566014,54.33573333 18.63566000,54.33573333 18.64439964,54.34759913 18.58183000,54.41985000 18.62902500,54.41118400 18.60879100,54.38981000 18.57197000,54.40258000 18.63978900,54.35672000 18.57072874,54.40529050 18.57281300,54.43850700 18.56436789,54.43997156 18.57744800,54.42416700 18.58708500,54.42357400 18.56738500,54.40961300 18.57568000,54.40956000 18.62386600,54.37645400 18.58920800,54.39618400 18.62671500,54.36635100 18.63641000,54.38634000 18.60545873,54.38121009 18.60866800,54.37733600 18.60928800,54.38466900 18.60508900,54.38870900 18.61619000,54.37893000 18.62994000,54.36297000 18.62976900,54.35802100 18.63686500,54.35153000 18.61097100,54.37710700 18.59844000,54.38293000 18.64550471,54.35213891 18.64640026,54.35019687 18.61371000,54.35535400 18.64439964,54.34759913 18.64640026,54.35019687 18.62703825,54.33016547 18.59745400,54.31283400 
98005;75;18.59935300,54.40551400 18.60596500,54.38370400 18.59935300,54.40551400 18.65348600,54.34725500 18.68709100,54.35827200 18.70802900,54.36264400 18.64807778,54.34532889 18.64701100,54.34398100 18.65515200,54.34432100 18.64905684,54.34854570 18.55864200,54.36264400 18.65746300,54.35375000 18.58212400,54.32866400 18.59661900,54.33310200 18.58551800,54.33371100 18.59661900,54.33310200 18.50877556,54.35398222 18.50876300,54.35290600 18.56683600,54.37451400 18.57968400,54.41427300 18.57256000,54.41100000 18.60662100,54.35605800 18.59802600,54.34603600 18.61808100,54.32474200 18.60600800,54.33074000 18.45221800,54.42129500 18.46400300,54.42438700 18.45221800,54.42129500 18.47844800,54.42901400 18.56594000,54.43063100 18.57216800,54.43506800 18.58853611,54.39572222 18.58920800,54.39618400 18.64640026,54.35019687 18.60727500,54.39921100 18.59940100,54.40978800 18.64505947,54.35511200 18.67466721,54.34943218 18.59028200,54.40402100 18.57958100,54.40629300 18.57256000,54.41100000 18.58613000,54.41616000 18.58708500,54.42357400 18.61538300,54.37350300 18.57247833,54.40276000 18.57197000,54.40258000 18.58183000,54.41985000 18.59760500,54.40920500 18.59422500,54.40888800 18.59844000,54.38293000 18.59208000,54.38706000 18.61783000,54.37513000 18.64817800,54.35097700 18.54956000,54.35334000 18.56127400,54.34084400 18.56462800,54.33884600 18.59546900,54.35413900 18.59757222,54.33400889 18.61619000,54.37893000 18.57727444,54.39647556 18.57637768,54.39857637 18.59650600,54.39077700 18.60073800,54.39122300 18.62732500,54.40810900 18.62902500,54.41118400 18.62828500,54.40406900 18.63641000,54.38634000 18.64294000,54.39062000 18.59475333,54.42751111 18.53743800,54.50959570 18.54282000,54.49466000 18.50356000,54.47661000 18.49010040,54.47129790 18.49990310,54.46977800 18.48776450,54.46789780 
98006;77;18.64243306,54.39050278 18.64294000,54.39062000 18.62375778,54.40172444 18.61483400,54.40762100 18.59369516,54.38946358 18.61418600,54.39440500 18.63222030,54.32263425 18.59593400,54.32737400 18.57647500,54.32022200 18.63822778,54.27013333 18.63998940,54.26966190 18.63828444,54.26998667 18.63828653,54.26998667 18.63828666,54.26998667 18.63778570,54.24941160 18.65070150,54.26110480 18.64540080,54.25845390 18.63699370,54.25468490 18.64741300,54.35778300 18.65664000,54.34768000 18.64616698,54.36371264 18.64616887,54.36371112 18.64616889,54.36371111 18.64974000,54.36033000 18.65757600,54.35226500 18.65057600,54.35767500 18.63301167,54.38676222 18.67228889,54.40117333 18.61619000,54.37893000 18.61783000,54.37513000 18.58144000,54.38636900 18.62902500,54.41118400 18.60366456,54.38001071 18.64550471,54.35213891 18.60366456,54.38001071 18.63165000,54.37948700 18.57281300,54.43850700 18.56383556,54.42619111 18.56355236,54.42632028 18.56353452,54.42632835 18.56353393,54.42632862 18.57015100,54.42079900 18.56738500,54.40961300 18.47879800,54.42077400 18.63283556,54.38645778 18.63371889,54.38654667 18.63383611,54.38662444 18.61221300,54.40445700 18.64371606,54.40508093 18.60366456,54.38001071 18.61619000,54.37893000 18.65515200,54.34432100 18.63848700,54.40667900 18.66138000,54.40031000 18.62271700,54.38800400 18.66138000,54.40031000 18.65537600,54.40302500 18.66930600,54.39942500 18.61425000,54.37536000 18.62877800,54.38702700 18.62271700,54.38800400 18.58977100,54.40805800 18.60315400,54.39533300 18.57281300,54.43850700 18.59031700,54.42799900 18.60726178,54.37969820 18.59844000,54.38293000 18.59369516,54.38946358 18.60536200,54.39210800 18.64974000,54.36033000 18.63092000,54.37425000 18.66056600,54.35692800 18.70802900,54.36264400 18.71053300,54.36059200 18.68709100,54.35827200 18.66144889,54.34751111 18.65386800,54.34820800 
98007;8;18.54596620,54.48476420 18.50369000,54.52895000 18.54217620,54.51910020 18.53218240,54.52032040 18.54830400,54.51631490 18.55113700,54.34928100 18.55566444,54.35091111 18.62976900,54.35802100 
98008;90;18.64294000,54.39062000 18.53823290,54.48352560 18.51841000,54.46984000 18.54687830,54.51958020 18.54304000,54.52229000 18.53491800,54.52209830 18.53878390,54.51973380 18.51195000,54.52657000 18.51760180,54.52438500 18.51306000,54.52359000 18.50369000,54.52895000 18.51760180,54.52438500 18.53336000,54.49666000 18.53616690,54.50789380 18.50860750,54.49269222 18.50860047,54.49274326 18.50860003,54.49274645 18.50830000,54.49496000 18.53859000,54.49211000 18.51023000,54.49812000 18.54211000,54.50291000 18.54830400,54.51631490 18.54339400,54.51655480 18.54463420,54.50841620 18.55643111,54.48964889 18.55825070,54.51859310 18.54830400,54.51631490 18.56354370,54.48001860 18.55078140,54.47606120 18.46302100,54.54514160 18.48273570,54.53148370 18.49434280,54.53472470 18.47799000,54.54121000 18.52935060,54.52025670 18.50011000,54.53025000 18.44170000,54.54648000 18.46089210,54.54162820 18.46187222,54.54494667 18.47099230,54.53883280 18.40999830,54.56412890 18.41189470,54.56804130 18.40999830,54.56412890 18.41189470,54.56804130 18.40999830,54.56412890 18.40017800,54.57796860 18.39501560,54.58366790 18.41565490,54.57357380 18.41671100,54.56606650 18.41189470,54.56804130 18.40524530,54.55967740 18.50675000,54.55096000 18.52194000,54.54866000 18.53692210,54.55073680 18.51508000,54.55256000 18.54304000,54.52229000 18.53995834,54.51398612 18.44567000,54.53411000 18.47185000,54.55922000 18.53218240,54.52032040 18.51195000,54.52657000 18.53878390,54.51973380 18.50011000,54.53025000 18.53491800,54.52209830 18.50174000,54.54634000 18.52194000,54.54866000 18.50675000,54.55096000 18.49255000,54.55468000 18.47185000,54.55922000 18.62828500,54.40406900 18.62990000,54.36838800 18.59940100,54.40978800 18.58135807,54.39422007 18.66091500,54.34728800 18.64905900,54.35589500 18.65348953,54.35856249 18.62271700,54.38800400 18.62732500,54.40810900 18.62990000,54.36838800 18.61080000,54.32714100 18.64580500,54.34528000 18.60726178,54.37969820 18.61672730,54.32883123 18.63811330,54.26115290 18.63309230,54.25757770 18.59361600,54.32987400 18.58212400,54.32866400 18.62216800,54.34188600 18.62682400,54.33787700 18.62216800,54.34188600 18.62591300,54.34213800 
98009;78;18.53913500,54.50900700 18.56456100,54.42341800 18.56161730,54.43062530 18.57637768,54.39857637 18.60722000,54.37798667 18.56238000,54.40957000 18.60879100,54.38981000 18.57481500,54.40091300 18.59028200,54.40402100 18.57744800,54.42416700 18.57813400,54.38686100 18.57787500,54.39123100 18.57481500,54.40091300 18.59145900,54.40209000 18.60441900,54.40497400 18.60432800,54.41090400 18.55976100,54.41842300 18.59145900,54.40209000 18.60366456,54.38001071 18.64905900,54.35589500 18.65559556,54.35521778 18.65568097,54.35522806 18.64523240,54.34762900 18.65617200,54.35520600 18.66056600,54.35692800 18.65455031,54.35281592 18.62682400,54.33787700 18.61630500,54.33403200 18.60663000,54.38176000 18.58999000,54.39206000 18.60928800,54.38466900 18.62828500,54.40406900 18.62480200,54.40461800 18.56251160,54.45388170 18.54901100,54.45399500 18.54752110,54.45849370 18.56251160,54.45388170 18.54830400,54.51631490 18.56626030,54.44408040 18.62828500,54.40406900 18.62566000,54.37324000 18.61082000,54.40249700 18.58682600,54.40298000 18.62379000,54.41332400 18.36116600,54.59479200 18.36192300,54.63161000 18.46089210,54.54162820 18.46302100,54.54514160 18.47264880,54.54727920 18.52006000,54.55606000 18.50705000,54.56249000 18.51508000,54.55256000 18.53692210,54.55073680 18.50705000,54.56249000 18.51508000,54.55256000 18.50174000,54.54634000 18.50067667,54.54557333 18.51001000,54.55290000 18.53816931,54.51664778 18.55825070,54.51859310 18.56149000,54.43364500 18.57094600,54.44535500 18.59678700,54.40473600 18.58682600,54.40298000 18.59028200,54.40402100 18.57216800,54.43506800 18.56251160,54.45388170 18.57281300,54.43850700 18.58650500,54.43075960 18.64371606,54.40508093 18.64640026,54.35019687 18.64371606,54.40508093 18.57281300,54.43850700 18.60451300,54.39716500 18.58682600,54.40298000 18.61316444,54.40476444 18.58682600,54.40298000 18.57481500,54.40091300 
98010;142;18.64294000,54.39062000 18.62828500,54.40406900 18.62480200,54.40461800 18.61077000,54.38759000 18.59208000,54.38706000 18.64294000,54.39062000 18.62877800,54.38702700 18.60663000,54.38176000 18.64974000,54.36033000 18.60866800,54.37733600 18.65515200,54.34432100 18.66242945,54.34322146 18.59181100,54.35147700 18.55864200,54.36264400 18.61528800,54.37609600 18.60928800,54.38466900 18.58504000,54.40496300 18.58156800,54.40258800 18.61418600,54.39440500 18.65348600,54.34725500 18.56848600,54.38979300 18.58108400,54.38861800 18.56970300,54.38544300 18.57386700,54.38986700 18.60315400,54.39533300 18.61425000,54.37536000 18.61901700,54.33870000 18.60724000,54.37789000 18.60545873,54.38121009 18.63686500,54.35153000 18.66091500,54.34728800 18.65057600,54.35767500 18.62671500,54.36635100 18.62990000,54.36838800 18.61281778,54.39273333 18.61418600,54.39440500 18.59369516,54.38946358 18.60570700,54.40658700 18.58156800,54.40258800 18.58762000,54.41590400 18.60451300,54.39716500 18.55689900,54.44212700 18.54076420,54.44779960 18.56626030,54.44408040 18.54901100,54.45399500 18.57094600,54.44535500 18.65579903,54.34779299 18.70802900,54.36264400 18.58186260,54.38464508 18.59369516,54.38946358 18.61925400,54.37758800 18.63934100,54.40304800 18.66138000,54.40031000 18.63848700,54.40667900 18.56321620,54.44296740 18.56831290,54.44566080 18.57281300,54.43850700 18.56467500,54.42046500 18.56161730,54.43062530 18.56219500,54.44869300 18.58620800,54.43296760 18.56594000,54.43063100 18.58762000,54.41590400 18.60366456,54.38001071 18.63934100,54.40304800 18.62236700,54.38328900 18.62568100,54.37202000 18.64294000,54.39062000 18.62877800,54.38702700 18.60879100,54.38981000 18.59678700,54.40473600 18.58999000,54.39206000 18.59678700,54.40473600 18.62271700,54.38800400 18.63686500,54.35153000 18.62271700,54.38800400 18.60596500,54.38370400 18.65394294,54.35104778 18.64825200,54.34575400 18.66867900,54.34815400 18.64640026,54.35019687 18.61425000,54.37536000 18.64825200,54.34575400 18.64439964,54.34759913 18.65723000,54.34042000 18.66242945,54.34322146 18.64640026,54.35019687 18.65757600,54.35226500 18.58500700,54.33019600 18.58245000,54.31750000 18.60432800,54.41090400 18.59935300,54.40551400 18.59210278,54.40422689 18.59789700,54.39705900 18.57197000,54.40258000 18.57366200,54.40086300 18.58740600,54.38943100 18.63169533,54.35059256 18.64905900,54.35589500 18.63332513,54.38671970 18.63317264,54.38670056 18.63317641,54.38669795 18.63317654,54.38669786 18.64517212,54.35563719 18.64905900,54.35589500 18.65746300,54.35375000 18.63169533,54.35059256 18.64505947,54.35511200 18.58135807,54.39422007 18.65386800,54.34820800 18.65664000,54.34768000 18.60545873,54.38121009 18.57168800,54.37719700 18.57850000,54.35895000 18.59378600,54.36177400 18.45313490,54.54399910 18.53913500,54.50900700 18.53341111,54.50672000 18.53139270,54.51466480 18.55078140,54.47606120 18.54596620,54.48476420 18.58977100,54.40805800 18.60544300,54.37469900 18.58920800,54.39618400 18.59789700,54.39705900 18.59935300,54.40551400 18.57481500,54.40091300 18.58212400,54.32866400 18.61322800,54.34926800 18.62496700,54.34916100 18.64714200,54.35003800 18.63686500,54.35153000 18.59181100,54.35147700 18.58823640,54.38079633 18.63641000,54.38634000 18.64294000,54.39062000 18.63323222,54.38659111 18.63344333,54.38663111 18.63435222,54.38750222 18.63322778,54.38638222 18.63413000,54.38661778 18.63460556,54.38624444 
98013;22;18.59648300,54.41614600 18.62008810,54.37238357 18.63848700,54.40667900 18.60432800,54.41090400 18.58159100,54.41909500 18.59422500,54.40888800 18.59940100,54.40978800 18.55789000,54.41553000 18.58037598,54.37665922 18.60544300,54.37469900 18.61783000,54.37513000 18.63686500,54.35153000 18.58383881,54.37846356 18.56626030,54.44408040 18.55120444,54.44992889 18.55689900,54.44212700 18.56321620,54.44296740 18.59031700,54.42799900 18.56436789,54.43997156 18.56626030,54.44408040 18.56831290,54.44566080 18.58108400,54.38861800 
98014;102;18.64294000,54.39062000 18.63130556,54.31545333 18.63222030,54.32263425 18.64925000,54.35252000 18.63309230,54.25757770 18.63639190,54.26268470 18.66912130,54.26444380 18.63639190,54.26268470 18.63309230,54.25757770 18.63639190,54.26268470 18.63831556,54.27004444 18.62812840,54.26799670 18.63494667,54.26487556 18.63478986,54.26486667 18.62812840,54.26799670 18.64540080,54.25845390 18.63811330,54.26115290 18.66457320,54.26359490 18.63639190,54.26268470 18.67295300,54.26022310 18.64783080,54.25837160 18.64540080,54.25845390 18.62869970,54.25255620 18.62216800,54.34188600 18.57068062,54.39588153 18.58823640,54.38079633 18.58836084,54.38392038 18.53311900,54.35112500 18.52827000,54.35533000 18.51326100,54.35276000 18.52827000,54.35533000 18.58823640,54.38079633 18.60596500,54.38370400 18.59369516,54.38946358 18.56501333,54.42140000 18.56578000,54.41815400 18.58751700,54.30899200 18.62703825,54.33016547 18.63641000,54.38634000 18.63812200,54.38247000 18.57197000,54.40258000 18.60724000,54.37789000 18.61332722,54.36833778 18.61332339,54.36833778 18.61332333,54.36833778 18.62566000,54.37324000 18.59844000,54.38293000 18.58740600,54.38943100 18.57637768,54.39857637 18.56266100,54.34433200 18.51075400,54.35586200 18.52996700,54.35105500 18.72914889,54.37304000 18.71053300,54.36059200 18.70781333,54.36311111 18.70802900,54.36264400 18.71542900,54.36126400 18.60866800,54.37733600 18.61002300,54.32420100 18.61080000,54.32714100 18.62130000,54.32669000 18.61672730,54.32883123 18.61002300,54.32420100 18.64505947,54.35511200 18.71542900,54.36126400 18.60366456,54.38001071 18.58823640,54.38079633 18.58135807,54.39422007 18.58156800,54.40258800 18.57015100,54.42079900 18.56149000,54.43364500 18.52868000,54.48667000 18.53137850,54.48140830 18.50356000,54.47661000 18.49523556,54.48274667 18.50356000,54.47661000 18.57858111,54.41603111 18.57968400,54.41427300 18.58183000,54.41985000 18.56848600,54.38979300 18.56578000,54.41815400 18.64905900,54.35589500 18.65348953,54.35856249 18.64604100,54.35569100 18.57243161,54.41653541 18.59942000,54.39346000 18.60545873,54.38121009 18.56149500,54.44087000 18.54304000,54.52229000 18.54830400,54.51631490 18.55429000,54.47313000 18.55078140,54.47606120 18.53823290,54.48352560 18.53785680,54.49697200 18.54705880,54.54283690 18.52992000,54.55360000 18.54673556,54.55272000 18.54894000,54.55910000 18.54792058,54.54906562 18.50327510,54.55230810 18.53409000,54.50778000 18.50216000,54.47065000 
